"","item","group1","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"PeakAreas_RTX11.38.12","707","Oil",236,134,0.00310698216791,0.005368764754331,0,0.002112393873921,0,0,0.021772071752075,0.021772071752075,1.34661486863422,0.423280064733362,0.000463790635564
"PeakAreas_RTX11.38.13","708","UNK",236,69,0.004536494476424,0.006616146428721,0,0.003602730921681,0,0,0.020390741380007,0.020390741380007,0.942934817653707,-0.739394886922511,0.000796490431962
"PeakAreas_RTX11.5.11","709","NonOil",237,83,0.007749410484462,0.070600489496212,0,0,0,0,0.643201070210312,0.643201070210312,8.78378572110269,76.0718536797794,0.007749410484462
"PeakAreas_RTX11.5.12","710","Oil",237,134,0.00266267858052,0.030822732972653,0,0,0,0,0.356798929789688,0.356798929789688,11.3179657309749,127.04460904433,0.00266267858052
"PeakAreas_RTX11.5.13","711","UNK",237,69,0,0,0,0,0,0,0,0,NA,NA,0
"PeakAreas_RTX11.6.11","712","NonOil",238,83,0.006965391970828,0.037975791048358,0,0,0,0,0.251198229836625,0.251198229836625,5.47844831164606,29.5461084107027,0.004168384601946
"PeakAreas_RTX11.6.12","713","Oil",238,134,0.002260557799453,0.019857904131118,0,0,0,0,0.211677054952127,0.211677054952127,9.42227759776766,92.3088751567444,0.001715461637709
"PeakAreas_RTX11.6.13","714","UNK",238,69,0.001724024946299,0.014320826759189,0,0,0,0,0.118957721294599,0.118957721294599,7.94895574867775,62.0863264020162,0.001724024946299
"PeakAreas_RTX11.64.21","715","NonOil",239,83,0.003643792284781,0.003033097517703,0.003409902901433,0.003382523557672,0.00423418215864,0,0.01218689271556,0.01218689271556,0.505261012676701,-0.482608948648024,0.000332925704507
"PeakAreas_RTX11.64.22","716","Oil",239,134,0.00339470845946,0.002959687989766,0.002792954519193,0.003162322124868,0.004140834370155,0,0.009370287580463,0.009370287580463,0.464163031661757,-0.999632364180678,0.000255678100393
"PeakAreas_RTX11.64.23","717","UNK",239,69,0.003517018939065,0.002410367596142,0.003046206633346,0.003379607784764,0.002216806219073,0,0.010364879079886,0.010364879079886,0.446508556113917,-0.117328532377071,0.000290174159312
"PeakAreas_RTX11.78.21","718","NonOil",240,83,0.003286854602228,0.002430400657729,0.004056716525625,0.003221116088301,0.001736038317578,0,0.007939444848902,0.007939444848902,-0.238369879094668,-1.14943127522399,0.000266771129674
"PeakAreas_RTX11.78.22","719","Oil",240,134,0.003520121612215,0.002326518307328,0.004257999009786,0.00357304891307,0.001420912683543,0,0.008448499267014,0.008448499267014,-0.56126399231513,-1.04327632560515,0.000200980570724
"PeakAreas_RTX11.78.23","720","UNK",240,69,0.003702822782295,0.002211374504252,0.004572057556783,0.003840034703492,0.001003463329341,0,0.007495439575285,0.007495439575285,-0.900888191962887,-0.794670361037162,0.000266218206187
"PeakAreas_RTX11.92.11","721","NonOil",241,83,0.012048192771084,0.10976425998969,0,0,0,0,1,1,8.78378572110269,76.0718536797794,0.012048192771084
"PeakAreas_RTX11.92.12","722","Oil",241,134,0,0,0,0,0,0,0,0,NA,NA,0
"PeakAreas_RTX11.92.13","723","UNK",241,69,0,0,0,0,0,0,0,0,NA,NA,0
"PeakAreas_RTX12.25.11","724","NonOil",242,83,0,0,0,0,0,0,0,0,NA,NA,0
"PeakAreas_RTX12.25.12","725","Oil",242,134,0.007462686567164,0.086386842558136,0,0,0,0,1,1,11.3179657309748,127.04460904433,0.007462686567164
"PeakAreas_RTX12.25.13","726","UNK",242,69,0,0,0,0,0,0,0,0,NA,NA,0
"PeakAreas_RTX12.46.11","727","NonOil",243,83,0.004130864629196,0.007715578260112,0,0.002509455095296,0,0,0.024291836259829,0.024291836259829,1.55846007642094,0.716576395320748,0.000846894738114
"PeakAreas_RTX12.46.12","728","Oil",243,134,0.004036772758616,0.008131572676139,0,0.002276506715289,0,0,0.024524522221968,0.024524522221968,1.63247550512852,0.830694793749427,0.000702460888524
"PeakAreas_RTX12.46.13","729","UNK",243,69,0.00168421284235,0.005361640782613,0,0.000116136064855,0,0,0.021720003045215,0.021720003045215,2.99317091772169,7.45285176075058,0.000645465699554
"PeakAreas_RTX12.73.11","730","NonOil",244,83,0.002638181346358,0.004440678378526,0,0.001754461879095,0,0,0.018818160698255,0.018818160698255,1.60136923442037,1.56296536233192,0.000487427776071
"PeakAreas_RTX12.73.12","731","Oil",244,134,0.004331663039611,0.005860504526938,0.001728472392922,0.003275132207,0.002562633169746,0,0.019454497469015,0.019454497469015,1.20119765914879,0.077500695845046,0.00050627048188
"PeakAreas_RTX12.73.13","732","UNK",244,69,0.00290707392673,0.004573456733411,0,0.00198315981728,0,0,0.019244646213625,0.019244646213625,1.91708558798765,3.32331572726248,0.000550579490403
"PeakAreas_RTX1.2.31","733","NonOil",245,83,0.003851773307078,0.002708094279205,0.004082123494424,0.003689652935722,0.002614191285642,0,0.011240066365887,0.011240066365887,0.379547742626922,-0.201058801141681,0.000297251964539
"PeakAreas_RTX1.2.32","734","Oil",245,134,0.003471518925723,0.002453754140053,0.003419808343243,0.003286558668443,0.001961695208214,0,0.013667487194481,0.013667487194481,0.819430485886456,1.54901257793122,0.000211972072573
"PeakAreas_RTX1.2.33","735","UNK",245,69,0.003117670716894,0.002200637911571,0.002935815596094,0.002973175930296,0.002097752860563,0,0.008889123609669,0.008889123609669,0.466875538389951,-0.148910268537795,0.000264925672317
"PeakAreas_RTX3.3.31","736","NonOil",246,83,0.003869164461747,0.002397143820533,0.003318248326536,0.003608068648132,0.001993724852892,0.00051379967001,0.014028652397268,0.013514852727258,1.35105724672664,2.72662030843089,0.00026312071755
"PeakAreas_RTX3.3.32","737","Oil",246,134,0.003427250270412,0.002177895280813,0.002926061607136,0.003111044664578,0.001681553289041,0.000683924634438,0.014132784032536,0.013448859398099,1.93332190741132,5.3536384707286,0.000188141496732
"PeakAreas_RTX3.3.33","738","UNK",246,69,0.00318272193391,0.002129654843493,0.002548936391308,0.002916592783315,0.001571858801718,0.000482912396018,0.012415673855644,0.011932761459626,1.62997226818596,3.6750235868186,0.000256380315112
"PeakAreas_RTX3.52.31","739","NonOil",247,83,0.003683103695772,0.002620751712968,0.003485548648089,0.003445834342955,0.002055078179916,0,0.012831632922804,0.012831632922804,0.967958840543759,1.4600759008019,0.000287664872391
