"","item","group1","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"LES_PC72","86","RHA",29,102,0.069990775356199,0.697495376673724,0.122366740560826,0.092317551283666,0.608488059762122,-2.18360665996941,1.53112231158655,3.71472897155596,-0.419182890162892,0.487635936338466,0.069062333345108
"LES_PC73","87","UNK",29,51,-0.345345847922627,0.791102654058096,-0.348307077613823,-0.343463194610333,0.869529030701834,-2.21990675060846,1.37384795246104,3.5937547030695,-0.047220259404006,-0.538934605744882,0.110776529089925
"LES_PC81","88","HA",30,133,0.07239729631206,0.648036949567599,0.075266654172563,0.075484393910949,0.617270034761363,-1.60526069862951,2.09109564551575,3.69635634414526,0.017551217088378,0.203081850017415,0.056191929959006
"LES_PC82","89","RHA",30,102,0.016413395540738,0.708327322155882,0.065428736976995,-0.005854508523432,0.682644663138186,-1.46515355920926,1.96434841073084,3.4295019699401,0.251075490596933,-0.143065771280167,0.070134855765589
"LES_PC83","90","UNK",30,51,-0.221627583424703,0.79142427984766,-0.114738499952314,-0.177078398400027,0.786267945887496,-2.41028849564414,1.47892932408648,3.88921781973062,-0.499369703169993,0.068838529903313,0.110821565708689
"LES_PC91","91","HA",31,133,0.061515777203818,0.695360178944258,0.093078456439064,0.074874324083196,0.4838779987832,-2.98677454726022,2.16801270772538,5.1547872549856,-0.302562761000231,3.03659152359979,0.060295374357264
"LES_PC92","92","RHA",31,102,-0.116765070871004,0.55502023969617,-0.097796077774536,-0.1043322543799,0.500264740154113,-1.59171081077933,1.18170409764984,2.77341490842917,-0.260801988654207,-0.09798516231575,0.054955192663749
"LES_PC93","93","UNK",31,51,0.073106644328142,0.538804229557757,-0.077340940188612,0.065332710716973,0.438645925783726,-1.25476523834622,1.16558313379639,2.42034837214261,0.149575424282808,-0.483100355066181,0.075447683183978
"LES_PC101","94","HA",32,133,-0.024283264146271,0.324718424833409,-0.036980275955596,-0.025044341831745,0.317536240607154,-1.53264596874916,1.02202646067528,2.55467242942443,-0.360511865698864,2.75352098779249,0.028156658346122
"LES_PC102","95","RHA",32,102,0.043557442138241,0.269549212794775,0.031365716176184,0.042509461865066,0.256381262722733,-0.650075371679001,1.0101149470006,1.6601903186796,0.262911598076045,0.712228041343249,0.026689349076004
"LES_PC103","96","UNK",32,51,-0.023787940522504,0.376483263694113,-0.016356034218179,-0.037634443688633,0.269535446618273,-0.74304569893822,1.28243593743618,2.02548163637441,0.667049792824199,1.39448981554276,0.052718201612073
