"","item","group1","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"RelativeRatios_PC91","85","NonOil",29,83,-0.172693117285506,1.23947444410514,0.01649667528644,-0.070999646064537,0.98175714475981,-4.14552942680668,2.67620071595499,6.82173014276167,-0.831067051587603,1.08791795757398,0.136049995133333
"RelativeRatios_PC92","86","Oil",29,134,0.17037849070892,1.72079553747342,0.171594922134922,0.211988350478239,1.05447555484685,-8.40414182581197,6.73126331356544,15.1354051393774,-1.25710043263448,9.51117412464282,0.14865409317046
"RelativeRatios_PC93","87","UNK",29,69,-0.123147666960846,1.24436094683593,-0.315532681806885,-0.25778227768282,0.868706091885509,-2.18754897683974,5.59478547338223,7.78233445022198,1.74985550792605,5.18243210894613,0.149803454131459
"RelativeRatios_PC101","88","NonOil",30,83,-0.182743673402558,1.49241740668123,-0.030707546293702,-0.211080974069438,1.11149400862565,-4.26517974085496,6.71738802285689,10.9825677637119,0.853007696879312,4.665786154091,0.163814092240098
"RelativeRatios_PC102","89","Oil",30,134,-0.088874863887879,1.61974884936481,0.069579842328894,0.015516844336353,0.738639828500537,-9.32686706031915,7.21327898528029,16.5401460455994,-1.23818780560659,10.7703766345334,0.1399249888338
"RelativeRatios_PC103","90","UNK",30,69,0.392419661643307,1.06904849022188,0.272509138922265,0.328128168283121,0.638245450066545,-1.9666937001505,5.33182290087347,7.29851660102396,1.45221334367965,5.60149961158216,0.128698314485415
"RelativeRatios200_PC11","91","NonOil",31,83,0.758884681906894,4.28114905669628,-0.142157985797407,0.241817499842619,3.83667955148483,-5.09543466385272,15.0174878225887,20.1129224864414,1.26551146000218,1.70497169418156,0.469917158113828
"RelativeRatios200_PC12","92","Oil",31,134,-0.061314906544083,3.28458436607741,-0.45825329536316,-0.409789297313659,2.66469706438772,-5.160936708238,12.4983945703503,17.6593312785883,1.19703573566463,2.02330332470065,0.283744872501244
"RelativeRatios200_PC13","93","UNK",31,69,-0.793785958280656,3.55370419592146,-1.87879506987862,-1.26264213384688,2.21487672643755,-5.16545107241715,11.0188806041809,16.1843316765981,1.28026100232952,0.95970039353779,0.427815711240482
"RelativeRatios200_PC21","94","NonOil",32,83,0.191553178828755,1.75397924511043,0.300439252126812,0.251604294442941,1.60635314268488,-4.26307449470469,5.54400146111149,9.80707595581618,-0.152930972053139,0.216639381190892,0.192524233876822
"RelativeRatios200_PC22","95","Oil",32,134,-0.016841848457923,1.67111836264492,0.034416113738137,-0.033046095985168,1.77025525165788,-3.5029944905863,3.48897546592134,6.99196995650764,0.080013050961544,-0.666824357035581,0.144362638889817
"RelativeRatios200_PC23","96","UNK",32,69,-0.197711683325003,1.55272380003484,-0.211635684654215,-0.184444655757122,1.25557968180013,-4.26380837821076,2.86731316719138,7.13112154540214,-0.004303214231431,-0.317101963779616,0.186925979273772
"RelativeRatios200_PC31","97","NonOil",33,83,-0.203294270377025,1.77601475153617,-0.152783350678508,-0.124116734976004,0.996712455687294,-9.84018125354073,3.52591993116528,13.366101184706,-1.90640040437348,9.47080587569016,0.194942944933142
"RelativeRatios200_PC32","98","Oil",33,134,0.084281537621567,1.12108143895588,-0.006495540468926,0.043533345042433,0.882928151797521,-2.25921539087501,4.38721534565924,6.64643073653425,0.927919445643656,2.82524650420538,0.09684668576193
"RelativeRatios200_PC33","99","UNK",33,69,0.080865194202942,1.3483536077497,-0.034353375099247,0.038516860639836,0.762020869770816,-3.30145534435198,4.36483156616054,7.66628691051253,0.526274585370842,2.09068047288911,0.162322699330222
"RelativeRatios200_PC41","100","NonOil",34,83,-0.133479261611445,1.43855818479021,-0.061864133839566,-0.081726960992243,1.21251170814944,-4.47907885458062,4.70207043156484,9.18114928614546,-0.337483690872428,2.06247655082254,0.15790227460561
"RelativeRatios200_PC42","101","Oil",34,134,0.072276736873733,1.23589782663251,-0.009946758113388,-0.023188975979225,0.968899775804174,-2.21777198918988,5.02457508569872,7.2423470748886,1.22743782310093,3.05317801034096,0.106765310967245
"RelativeRatios200_PC43","102","UNK",34,69,0.02019849235753,1.21651721078197,-0.020105571565941,-0.024960751530108,0.627566627074362,-3.89697529615085,5.41713471921,9.31411001536085,1.06614624842413,6.09728311494547,0.146451462213508
"RelativeRatios200_PC51","103","NonOil",35,83,0.179747775770957,1.38637913940665,0.228789269359738,0.193416239194843,1.24989744711067,-4.09058065912168,3.32272656454417,7.41330722366585,-0.266532487752318,0.326370354607594,0.152174880302115
"RelativeRatios200_PC52","104","Oil",35,134,-0.024527037018433,1.07496402969601,0.042619871102655,0.013400729924349,0.983001225983167,-4.01098137062067,2.92722816024942,6.93820953087008,-0.459105526408479,1.02082038851257,0.092862748389008
"RelativeRatios200_PC53","105","UNK",35,69,-0.168586122152454,1.01060949181895,-0.356534677404168,-0.208870989906931,0.971660408127276,-2.00749630626421,3.35847794252921,5.36597424879343,0.664094660822815,1.26581104586022,0.1216630858092
"RelativeRatios200_PC61","106","NonOil",36,83,0.051545608242271,1.10153348320479,0.114765293123085,-0.009918605044484,0.973531156088703,-2.73851454286571,4.59450014838041,7.33301469124612,0.886399134898407,2.73024656278789,0.120909007637839
