"","item","group1","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"PeakAreas_RTX5.773","138","UNK",46,51,4.7307399815098,6.78449042209149,3.335316658,3.42018164065854,4.9449404771508,0,33.15592575,33.15592575,2.12462216498296,5.40341240355241,0.950018681833349
"PeakAreas_RTX5.891","139","HA",47,133,7.88006050970677,5.29571865060594,8.018684387,7.69575464178505,4.9149710747298,0,26.97370338,26.97370338,0.25165601457287,0.070915593874224,0.459197043773523
"PeakAreas_RTX5.892","140","RHA",47,102,7.84919159438235,6.5387068511343,7.125431538,7.06211251020732,3.9350622454185,0,37.29470825,37.29470825,1.96398554859346,6.02085860802593,0.647428452289537
"PeakAreas_RTX5.893","141","UNK",47,51,8.26772049390196,6.62169331534944,7.467844963,7.41670914412195,3.2749214647716,0,38.10960388,38.10960388,2.01355958097336,6.37440119177182,0.927222527202523
"PeakAreas_RTX61","142","HA",48,133,2.66779479684963,5.46968410287502,0,1.32184664449533,0,0,28.67868233,28.67868233,2.39058934649149,5.86794804275191,0.474281761575052
"PeakAreas_RTX62","143","RHA",48,102,2.76830713429412,4.47790506046189,0,1.86631753969512,0,0,17.40595055,17.40595055,1.37833101919351,0.744709985147847,0.443378669329916
"PeakAreas_RTX63","144","UNK",48,51,1.44373147641177,3.22938345622645,0,0.626914594243902,0,0,14.19309712,14.19309712,2.1560832651296,3.9441814834119,0.452204133744344
"PeakAreas_RTX6.11","145","HA",49,133,1.62585798241353,4.19654979583637,0,0.53719499846729,0,0,26.22239876,26.22239876,3.5164204561146,14.6500614721807,0.363887016557412
"PeakAreas_RTX6.12","146","RHA",49,102,0.94055446572549,2.6625329614002,0,0.167329324463414,0,0,15.77463245,15.77463245,3.1598556435191,10.7286121543771,0.263630046982482
"PeakAreas_RTX6.13","147","UNK",49,51,1.94383235072549,3.55735415116288,0,1.13878079158537,0,0,13.68290997,13.68290997,1.62106335573217,1.49964084200494,0.498129216970775
"PeakAreas_RTX6.181","148","HA",50,133,4.00977405763158,5.43675553751398,0,3.05520221696262,0,0,27.85924721,27.85924721,1.4973714364666,2.45870748214199,0.471426492844383
"PeakAreas_RTX6.182","149","RHA",50,102,4.18352038722549,5.90442735691775,0,3.15213951813415,0,0,30.14622498,30.14622498,1.92541731997511,5.06789027104093,0.584625424013637
"PeakAreas_RTX6.183","150","UNK",50,51,4.08728993160784,4.94343058486673,3.995730877,3.26487981980488,5.5728280309086,0,27.34729576,27.34729576,2.27241294689104,7.66200386779297,0.692218739476381
"PeakAreas_RTX6.31","151","HA",51,133,6.29660504034586,10.4469596983559,0,4.13244392958878,0,0,42.90663147,42.90663147,1.59359551730293,1.61689288817153,0.905866290566109
"PeakAreas_RTX6.32","152","RHA",51,102,5.59276584673529,9.44352350499661,0,3.33385433362195,0,0,36.74709702,36.74709702,1.81998638136365,2.49777435721267,0.935048159551487
"PeakAreas_RTX6.33","153","UNK",51,51,5.11082339286274,8.95243146453102,0,3.14301320404878,0,0,40.57853317,40.57853317,1.9122229597486,3.50269964439294,1.25359114834085
"PeakAreas_RTX6.371","154","HA",52,133,12.8155393168496,12.2012455883711,8.975205421,11.6550794492617,13.3066395571746,0,41.18968582,41.18968582,0.504373646880299,-1.01935612204028,1.05798216902888
"PeakAreas_RTX6.372","155","RHA",52,102,15.0733261617451,13.7287841862791,12.78640366,13.446882544122,14.691771148488,0,65.61664581,65.61664581,0.932761487915999,0.727629955817835,1.35935219301013
"PeakAreas_RTX6.373","156","UNK",52,51,13.5736576618627,12.7936972140369,10.95228767,11.7864387903659,10.986190197402,0,59.67348099,59.67348099,1.25872090902531,1.79012123185798,1.79147594099005
"PeakAreas_RTX6.51","157","HA",53,133,1.2621924858797,4.5453421196346,0,0.041274235626168,0,0,37.06278992,37.06278992,4.92106482140287,29.7713107576709,0.394131146683306
"PeakAreas_RTX6.52","158","RHA",53,102,1.57164570856863,4.18795342064505,0,0.41618743757317,0,0,21.19565582,21.19565582,2.95241417844631,8.71555818900562,0.414669178955245
"PeakAreas_RTX6.53","159","UNK",53,51,0.579101104294117,1.98467021831113,0,0,0,0,11.33871555,11.33871555,3.80773233297555,15.5051797624125,0.27790941800646
"PeakAreas_RTX6.581","160","HA",54,133,0.799721413052633,2.61029501363263,0,0.049131894775701,0,0,18.0235939,18.0235939,3.84423124413431,16.6266953887309,0.226341282971995
"PeakAreas_RTX6.582","161","RHA",54,102,0.551692642411764,1.89448565641273,0,0,0,0,9.824447632,9.824447632,3.42789368454373,10.9177335243978,0.187582031790162
"PeakAreas_RTX6.583","162","UNK",54,51,0.278873812941176,1.06628329980913,0,0,0,0,6.132688046,6.132688046,4.08703624978727,17.2189568181961,0.149309526865439
"PeakAreas_RTX6.721","163","HA",55,133,59.547216813406,83.6048929545009,0,45.408028480215,0,0,290.9348145,290.9348145,1.07362378416907,-0.178382814455611,7.24946361818446
"PeakAreas_RTX6.722","164","RHA",55,102,46.2793450169412,79.5934712442465,0,29.6608329966829,0,0,345.078125,345.078125,1.69484084487286,2.23096275113329,7.88092799894752
"PeakAreas_RTX6.723","165","UNK",55,51,31.0028019329412,62.946937877053,0,15.6962343556098,0,0,247.6877289,247.6877289,1.87414421123643,2.40478478644822,8.81433434597857
"PeakAreas_RTX6.761","166","HA",56,133,3.36056841857144,20.3767176001367,0,0,0,0,173.2142663,173.2142663,6.48789601968464,44.1122628296286,1.76688549772562
"PeakAreas_RTX6.762","167","RHA",56,102,2.10601271803922,16.6468152352491,0,0,0,0,159.2177739,159.2177739,8.56525785827518,75.8328610680948,1.64828032035686
"PeakAreas_RTX6.763","168","UNK",56,51,0,0,0,0,0,0,0,0,NA,NA,0
"PeakAreas_RTX6.771","169","HA",57,133,103.614300805188,115.09187762286,74.96833038,87.7261278017757,111.148046621388,0,674.9736938,674.9736938,1.35451013660885,3.06307252470256,9.9797314498032
"PeakAreas_RTX6.772","170","RHA",57,102,118.314428833627,113.213485117288,111.743927,103.000955279634,130.63209052467,0,500.2370605,500.2370605,0.97530427580396,0.829921711035079,11.2098054120709
"PeakAreas_RTX6.773","171","UNK",57,51,122.523905399216,111.362005362356,105.6125793,108.992345252683,114.6003016557,0,504.0576172,504.0576172,1.09264140036949,1.41210548088478,15.5937998226327
"PeakAreas_RTX7.11","172","HA",58,133,2131.60677181429,1386.13128807221,1824.329102,1969.23676904486,1200.821573343,221.933075,7848.290527,7626.357452,1.17834742802691,1.51160117251969,120.192825895672
"PeakAreas_RTX7.12","173","RHA",58,102,2148.02773836863,1328.12340645644,1894.932129,1999.33423595122,1129.6880821485,281.6752319,6811.916016,6530.2407841,1.21109612785119,1.66119602501427,131.503812767265
"PeakAreas_RTX7.13","174","UNK",58,51,2306.6502506098,1708.32001108107,1770.918579,2080.44151491707,1371.1556978448,176.2791443,7636.476074,7460.1969297,1.11724432554968,0.613654444522639,239.212648866333
