"","item","group1","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"PeakAreas200_PC101","58","HA",20,133,0.001800507717735,0.846221614619649,0.065845058061483,0.032122575767995,0.638317397071057,-3.22418958798089,3.17296657157855,6.39715615955944,-0.314583821796343,2.42583398970548,0.07337671984635
"PeakAreas200_PC102","59","RHA",20,102,0.019229653752594,0.72425509797814,-0.041826397603183,-0.015381731863416,0.593094322470404,-1.85894547963276,3.06711136062651,4.92605684025926,0.968692704910804,3.43959477109519,0.071711940575139
"PeakAreas200_PC103","60","UNK",20,51,-0.043154749200451,0.995212798585501,-0.098681184504497,0.002094339399955,0.787527309639207,-4.02430950489197,2.08979038617051,6.11409989106249,-1.16191469812577,3.89709560981294,0.139357666122906
"RelativeRatios_PC11","61","HA",21,133,0.085793507700846,4.33187639407551,1.52144746193195,0.693889639979551,2.93172973082977,-14.9865693714607,5.57101602147265,20.5575853929333,-1.38313300485784,1.69958035014048,0.375621320804907
"RelativeRatios_PC12","62","RHA",21,102,-0.076064586679987,4.59946233166882,1.04754260061213,0.655791473072183,3.04260949557134,-17.0645993403209,5.53335616677278,22.5979555070937,-1.79223750979119,3.62337601421092,0.455414632671565
"RelativeRatios_PC13","63","UNK",21,51,-0.071606836918702,5.01539518388255,1.96897536600836,0.72226156445258,2.91108617431656,-18.2268935790655,4.99661898034658,23.2235125594121,-1.56165590221459,2.13949526105944,0.702295798952073
"RelativeRatios_PC21","64","HA",22,133,0.169767294666206,3.06843844522464,0.146194273112399,0.216011507108634,2.82629434571978,-7.70224558680887,8.37125143281904,16.0734970196279,-0.104628021529419,-0.078815950111758,0.266067356672537
"RelativeRatios_PC22","65","RHA",22,102,-0.214149298576536,2.8167080556162,-0.233519394398828,-0.096411025267315,2.5959768167455,-7.22758081211518,5.85922646436264,13.0868072764778,-0.350246093269215,-0.120731208466415,0.278895656055099
"RelativeRatios_PC23","66","UNK",22,51,-0.014427877172522,2.27566779633505,-0.534686660764288,-0.188582606950615,2.25135737601643,-4.09055317624883,7.19608591043974,11.2866390866886,0.877413767709097,0.973562447669814,0.318657229307188
"RelativeRatios_PC31","67","HA",23,133,0.402053840292978,2.62832552871305,-0.169057019270333,0.124766472270704,2.29007217999786,-3.44838685297433,12.4167163890275,15.8651032420019,1.44630930824992,3.49722014931336,0.227904726910184
"RelativeRatios_PC32","68","RHA",23,102,-0.217826953163677,2.11817934432781,-0.461320312972234,-0.328132695317349,2.19949458179519,-6.3982407206927,6.83740873639665,13.2356494570894,0.436824799952439,0.670680671167777,0.209731007337012
"RelativeRatios_PC33","69","UNK",23,51,-0.612839441887665,1.70495746427595,-0.934474317714825,-0.77527199788991,1.05447119025077,-5.20274458099258,4.70517012254846,9.90791470354104,0.792830502170102,1.53860915627959,0.238741798134052
"RelativeRatios_PC41","70","HA",24,133,0.075092676031789,2.00144626908282,0.389555369650068,0.301514331297858,1.06266083195308,-11.3980415076067,3.3061452033612,14.7041867109679,-2.60797172924385,10.8002783060149,0.173547401338857
"RelativeRatios_PC42","71","RHA",24,102,-0.004057342222462,2.00449718624573,0.208549035950519,0.144722287963824,1.30448436061202,-11.5578102328069,5.55882728631959,17.1166375191265,-1.95082430395259,10.0746017594912,0.198474796386487
"RelativeRatios_PC43","72","UNK",24,51,-0.187715235402684,2.25043906068324,0.125272075654683,0.07297594996185,1.41032748108299,-8.79526432195708,4.00577748316837,12.8010418051255,-1.69532918000149,4.34052477684912,0.315124499699345
"RelativeRatios_PC51","73","HA",25,133,0.111804352822207,2.12902856572464,-0.079078150988782,-0.015429874330671,1.05913730669686,-7.49299361326929,13.5764475201644,21.0694411334337,1.94063212010355,13.9597654399917,0.184610189474147
"RelativeRatios_PC52","74","RHA",25,102,-0.049780008279093,1.71933331649454,0.042843872145457,0.088919943447236,1.09655779394298,-8.12303698834171,3.63199055707979,11.7550275454215,-1.61724919656209,5.54031756021564,0.170239365888501
"RelativeRatios_PC53","75","UNK",25,51,-0.192008197664431,1.75863856320686,-0.173697871505642,-0.077517927941461,0.922507210491438,-6.36505988148697,3.22504700923408,9.59010689072104,-1.17187899695414,3.20638735747389,0.24625865550622
"RelativeRatios_PC61","76","HA",26,133,0.077654039984311,2.15921910656848,-0.086632668790709,0.018026291434541,0.975795984719196,-12.5275773039016,12.0167309493897,24.5443082532913,-0.108196039911475,15.2446945391328,0.187228041369249
"RelativeRatios_PC62","77","RHA",26,102,-0.096494303881482,1.23179933016467,-0.235085852884879,-0.089605936240924,0.990671836071599,-4.51071189278265,3.1467222147426,7.65743410752525,-0.356694502618303,1.88829263101232,0.121966308020286
"RelativeRatios_PC63","78","UNK",26,51,-0.00952094749024,1.47836594140166,-0.069167155911367,-0.044105908210005,0.809606307367644,-5.74551091544452,4.8038949441487,10.5494058595932,-0.128646481430085,5.63614858002199,0.207012638465006
"RelativeRatios_PC71","79","HA",27,133,0.060085392840789,1.76022212549616,0.132135691326716,0.013697311832851,1.04162925407523,-3.54194598134343,13.2515487402432,16.7934947215867,2.97470995014067,21.888550195141,0.152630615359466
"RelativeRatios_PC72","80","RHA",27,102,-0.048486116550276,1.52862404702163,0.149109219405479,0.008057748549533,1.13301041902899,-4.90383995772516,6.02034741237718,10.9241873701023,-0.055786288812071,3.16539379570692,0.151356334429353
"RelativeRatios_PC73","81","UNK",27,51,-0.059721046268562,1.69684521089441,0.033009111945265,0.000318899733698,0.93567541635329,-4.66031624833618,6.27877725501755,10.9390935033537,0.1866251383344,3.44256003153515,0.237605855449375
"RelativeRatios_PC81","82","HA",28,133,0.106274696175203,1.79716470949026,0.239263516486883,0.222571435040367,1.08802236326747,-11.6043410254453,4.44068639011172,16.045027415557,-2.20661605473615,12.9270725618275,0.155833943647593
"RelativeRatios_PC82","83","RHA",28,102,-0.194382914016754,1.48133283953402,-0.00586397807556,-0.029788624154149,0.899658441049792,-8.34240197432111,2.99890516432674,11.3413071386478,-2.03996246134973,8.29166632554405,0.146673807139527
"RelativeRatios_PC83","84","UNK",28,51,0.111618090949159,1.50519626075367,0.228487609488882,0.06629361041074,1.06988941168961,-4.93396636171943,4.8311849387906,9.76515130051003,0.007781727470233,2.559237050578,0.210769634648679
"RelativeRatios_PC91","85","HA",29,133,0.001331146387593,1.55717856584346,-0.132640739785386,-0.0546057646101,0.860546657438246,-8.40414182581197,6.73126331356544,15.1354051393774,-0.105848056487631,8.47456171880672,0.135024505877214
"RelativeRatios_PC92","86","RHA",29,102,0.078225220542974,1.61226818911221,0.26205662210745,0.223708957164808,0.988096684856138,-7.46508682292438,5.94357257310419,13.4086593960286,-1.54508495845785,7.83499848325578,0.159638338606891
"RelativeRatios_PC93","87","UNK",29,51,-0.159921862057515,0.979483867083615,-0.270409295472524,-0.200188971148749,1.03725429973466,-2.18754897683974,2.05072769913512,4.23827667597486,0.29455077069673,-0.763726350769637,0.137155175170392
"RelativeRatios_PC101","88","HA",30,133,0.031827078087714,1.49817962081956,0.130561100444299,0.113810851887978,0.840509049111953,-6.12443314204209,6.71738802285689,12.841821164899,-0.373150025230089,4.80600419353511,0.129908648535051
"RelativeRatios_PC102","89","RHA",30,102,-0.187145049364703,1.52169853063613,0.004425504127298,-0.129125379568454,0.774861002971679,-9.32686706031915,7.21327898528029,16.5401460455994,-1.07299343162764,15.9862671770719,0.150670606126058
"RelativeRatios_PC103","90","UNK",30,51,0.291290071559484,1.30813398511595,0.068420888573523,0.198313707444461,0.687185699175133,-2.26474335374327,5.33182290087347,7.59656625461674,1.18050443134357,3.00349038163097,0.183175396659806
"RelativeRatios200_PC11","91","HA",31,133,0.046976276904687,3.6524052067565,-0.805421653464417,-0.352319698319635,3.10961557722308,-5.16545107241715,15.0174878225887,20.1829388950058,1.17777953504426,1.70366917816768,0.316703696752036
"RelativeRatios200_PC12","92","RHA",31,102,-0.109777859174542,3.46791222306582,-0.571736535157541,-0.525722168327103,2.45454275418399,-5.160936708238,12.4983945703503,17.6593312785883,1.4457880643468,2.73378336928485,0.34337447669274
"RelativeRatios200_PC13","93","UNK",31,51,0.097048957009407,4.26794030236933,-0.779542804397213,-0.478772719745882,3.65495147218422,-4.59856819491329,14.8604247639445,19.4589929588578,1.28853417136293,1.48364673818751,0.597631180522825
"RelativeRatios200_PC21","94","HA",32,133,-0.087672002001785,1.71790980802528,-0.137410077230442,-0.116030028903286,1.70555846929236,-3.75264882657431,5.54400146111149,9.2966502876858,0.236102567271607,-0.129419609085427,0.148961672128199
"RelativeRatios200_PC22","95","RHA",32,102,0.057114456190242,1.61960508061042,0.025602873355113,0.05905616453642,1.72853070109124,-3.5029944905863,3.34938914612111,6.8523836367074,0.014330920587526,-0.656322653033601,0.160364799115894
"RelativeRatios200_PC23","96","UNK",32,51,0.114405916369264,1.65466855271588,0.212649579108122,0.243840286083451,1.61259097169128,-4.26380837821076,2.64133769592145,6.90514607413221,-0.631456393126885,0.134008971276305,0.23169994200355
"RelativeRatios200_PC31","97","HA",33,133,0.074020484437681,1.45448694684084,0.016354948232733,0.079192140269843,0.837979494881527,-9.84018125354073,4.38721534565924,14.2273965992,-1.84733578631778,15.6329163016091,0.12612001321484
"RelativeRatios200_PC32","98","RHA",33,102,-0.190741738910898,1.10543038843347,-0.200172024201308,-0.221316657492578,1.02858546005714,-2.58817891688901,3.9313181106183,6.5194970275073,0.664970442748441,1.81115644433736,0.109453918303915
"RelativeRatios200_PC33","99","UNK",33,51,0.188449665464702,1.70496178191675,0.078638856436482,0.229603527084503,0.698764635427242,-5.07150169709154,4.36483156616054,9.43633326325208,-0.463342573159089,1.79873000927799,0.238742402724693
"RelativeRatios200_PC41","100","HA",34,133,-0.142081216395361,1.17659843679745,-0.061864133839566,-0.109789008590552,0.907627032248705,-4.47907885458062,2.53050914288461,7.00958799746523,-0.6251439763173,1.91898695859966,0.102024023467356
"RelativeRatios200_PC42","101","RHA",34,102,0.056373328277701,1.45280809320978,-0.143283984768927,-0.060200933931845,1.06820240240705,-3.89697529615085,5.02457508569872,8.92155038184957,0.989919233956231,2.9028466700992,0.143849436390829
"RelativeRatios200_PC43","102","UNK",34,51,0.257778868554067,1.21139188390027,0.075217835297184,0.165771821534103,0.622210431743522,-1.99265898761241,5.41713471921,7.4097937068224,1.67647275440767,5.56966316794845,0.169628792897871
"RelativeRatios200_PC51","103","HA",35,133,-0.07116237467964,1.3141540965414,-0.089275474185901,-0.061260131807996,1.23484856889174,-4.09058065912168,3.32272656454417,7.41330722366585,-0.180199278202218,0.773055647774174,0.113951611860201
"RelativeRatios200_PC52","104","RHA",35,102,0.029294340406047,1.03816835867045,-0.013765611508554,0.019928178026485,1.10481305907408,-2.31685722005932,2.40249067427257,4.71934789433189,0.083923976961462,-0.560500106458892,0.102793984953367
"RelativeRatios200_PC53","105","UNK",35,51,0.12699162962697,0.970204024192472,0.179210229668685,0.112933796179437,0.871925255308358,-1.95859241694725,3.35847794252921,5.31707035947646,0.355545639187838,1.42426509937612,0.135855737252055
"RelativeRatios200_PC61","106","HA",36,133,-0.030071372870301,1.05663858035081,0.108460897281366,-0.022066623520548,0.90720335843699,-2.90518045910861,4.59450014838041,7.49968060748902,0.273524079543517,2.18626334218074,0.0916221847206
"RelativeRatios200_PC62","107","RHA",36,102,0.03826546186346,1.20405166816057,0.209397766040384,0.13678471941927,1.04913654834583,-6.69864692528862,2.38129575856746,9.07994268385608,-1.92620879163872,8.23996305234719,0.119218880084616
