"","FLAVPHEN_PC1","FLAVPHEN_PC2","LES_PC1","LES_PC2","LES_PC3","LES_PC4","LES_PC5","LES_PC6","LES_PC7","LES_PC8","LES_PC9","LES_PC10"
"PPN_125",-0.135091893175241,-0.58671906140366,0.331903266592694,-1.96692687586572,-0.897247514222198,-0.278696918948872,-0.786621064339558,-0.16169341244536,1.00428696714692,0.016437096398899,0.275569647380724,-0.607926142775526
"PPN_126",-0.814354001433381,-0.448211766078669,-1.37613869159918,-1.64341834931859,-0.423933426185294,-1.31804089554003,-0.054826205967254,-0.435304279253453,-0.0958503759008906,0.172287713008263,-0.201292437349851,-0.616150104187422
"PPN_127",0.230138845027415,-0.276006283439879,1.98951031957892,-2.23022606350459,-0.231359204178034,-0.198690073067477,0.170195321174336,-0.027425391642792,0.714350761648689,-0.75305535483048,1.09015396814761,-0.153726625908273
"PPN_128",2.14216240664544,0.19129133184795,0.755687632742158,-0.709363208804531,-1.49772035354176,1.61038118594519,0.39958869126927,-0.25462165649877,0.0751621976684884,-0.729856496818093,0.899809166148367,-0.74304569893822
"PPN_129",-2.49633552808204,-0.739985306636005,-3.32744355554479,-0.325755261588575,2.55619340556113,0.216338626940127,-0.346813550024932,-0.857935171066775,0.0538405536664757,-0.178047898100023,-0.158766206807458,0.723039590804404
"PPN_130",1.63309136328734,-1.46265687652654,2.91251995450128,-0.917432043006684,0.696513551227923,0.440359355221691,-0.862520269979488,0.0815062823566248,-0.0115055275336901,0.301136199469786,0.50061832077918,0.323301828460452
"PPN_131",1.00370118633969,-0.238436405352426,2.36550846118398,-3.34018764516566,-1.07399148459436,-0.817263889777273,0.869150895246925,0.0360211941219323,0.303678802834577,-0.481215735663588,0.699451084619376,-0.357004519270677
"PPN_132",-1.11586207879305,0.25886242098086,-1.32026915202351,-1.1773922760035,0.433444875158217,0.89906060964278,0.680956032150217,-0.179411168020415,1.20928810514104,-0.326243045048985,-0.98531150044862,-0.0522609581633129
"PPN_133",0.539524186154514,0.415004779359348,0.17174149590129,-0.418696248413944,-0.601690568250073,-0.0138038052310466,-0.345129773879324,0.236113585769311,0.321595224808686,0.18261672755953,0.103700265807536,-0.499180165431965
"PPN_134",0.0789976372702166,0.172550071430551,0.986945400445512,-1.39403171085549,-0.288387055724215,0.21819071514969,0.113436301589975,1.07501911846029,0.184048603952456,0.627715113355504,-0.182509619870218,-0.0853738507774437
"PPN_135",-0.0682718797133281,-0.329086187105683,0.165379900135126,0.604836188789669,0.645467292826945,-1.37984214007723,-0.630572634247643,-0.485881927861375,0.111835003980508,-1.3895857231116,-0.148126395553013,-0.197013210972865
"PPN_136",-0.504747420833502,0.188502575954463,-1.96567941610903,-1.06844766076485,-0.257149039682677,-0.333487338404678,-2.50698381216801,0.132394494815371,0.152674351173615,0.374352121633525,-0.226422044856708,0.183889969438265
"PPN_137",1.76894378493896,-1.49035833559154,0.165362296317939,-1.87701060962603,0.336972930498013,-0.874534280956407,-1.02868891789604,-0.346030605335188,-0.0614844055037673,-0.129193388288857,-0.0996299718193489,-0.0829742280934937
"PPN_138",-0.819110650098156,0.719167730392377,-2.53685923569535,-0.45146483965916,-1.18241899878717,0.704866628112581,0.537209734879086,0.152384588708537,0.486228868556743,0.552441634415181,-1.03870925975412,0.240073618777944
"PPN_139",-1.81647762273876,0.937759562485041,-4.61887694493749,1.63971476595131,1.0751936564853,-2.58098109310024,-0.759006099605474,0.0727602257042508,0.763457326296285,0.289260381574652,-1.12808967369751,0.595562885160342
"PPN_140",0.448542545192087,-0.575523205544524,0.606711708644731,0.733327398480671,-1.22588727761665,-0.313858168495877,0.669331767710493,-0.285293848231759,1.20719793513128,-0.62966709614198,-0.948611165346318,-0.281453771593818
"PPN_141",0.203432963589928,-0.38448910523568,1.29983030584835,-1.59221006137537,-0.0514986903895206,0.142536568533911,-0.325607299091678,-0.0311496500001157,0.717752576731122,0.642074382124026,0.346645860908642,-0.133021271709305
"PPN_142",1.01915598941256,-0.639168275805515,-0.628100417470895,0.254282253468466,1.48800790816736,-0.713847386073945,0.0378179762497669,1.04140796942789,0.741082994211715,-0.265201000197464,-0.325573086215467,0.132583791429823
"PPN_143",-0.383298827396323,0.364469129630517,-1.13703152376517,-2.72936629208925,0.493180369355838,0.379052163210626,-0.0829444722926694,-1.06035467922305,-0.299632816912798,0.80402834145302,0.282223008740819,0.16993432511066
"PPN_144",0.105592898971314,0.308181253609399,1.09189914353814,-2.52389998111639,-0.291117070908273,0.585313632353312,-0.302480638066673,-0.320184129935383,0.597712426931104,0.601347601289386,-0.0933263450317774,-0.582714261806733
"PPN_145",-1.25248883859941,0.476602402727191,-3.5270887790925,0.749218534855507,0.68343078506635,-2.23255871983071,1.20276162128793,0.149676521480353,-0.615697823486154,-0.290953065003499,-0.24976426633869,-0.156756577698812
"PPN_146",-0.489458634727931,-0.23235231985097,-0.135910892524576,-2.39861157818624,-0.347110790038619,-2.08399097473877,0.949661268419683,0.00908205583105962,-0.0934488819039839,-0.9198128292267,-0.563574113721555,-0.513844180935459
"PPN_147",-0.205119878992467,-0.0570494845932568,-0.887811053221388,-2.56207580515399,0.51755895410823,-1.45296160358242,0.307709993528866,-0.305404121834025,1.20187382987228,-0.566976979360482,0.734662043666324,0.169565460619191
"PPN_148",-0.0564123054358508,0.0916580889633593,1.55908616882501,-0.722455506383628,0.328983417220226,-1.70386290933062,-0.299703467362145,-0.713186540042384,1.03258054691192,-0.636535282143044,0.147771519493547,0.0435574777494085
"PPN_149",0.529102668450109,-0.358668181689313,-1.17061645190276,-0.502945768511932,-0.281027971333113,-0.681044782879456,0.9005876680686,0.487189860546126,1.07841789934609,0.309442326275625,-0.383361790987619,0.171603473601168
"PPN_150",-1.41515776142491,0.422969400379436,-1.0739911253315,3.10679529779653,1.56788816963129,-1.24922868694292,-0.710659623622436,1.84308871725725,-1.02728960580195,-0.203169617390992,-0.34359276302228,-0.477145885906783
"PPN_151",0.32808952938242,-0.995825002668005,0.324614484583744,-1.81897232831353,0.488800033385407,0.260735141908222,-1.28762568045831,1.69654428449356,1.0308933324278,0.0892110770365374,0.728340067626146,-0.221851086247531
"PPN_152",0.0661424853652285,-0.00385896119106251,-1.5746171903016,-0.543795762395849,0.530775004231792,-0.434040112142822,-0.817687891475188,1.00435670877191,-0.558038664373806,0.0496386843458747,-0.0634856590261026,-0.300899747124333
"PPN_153",0.434138716977637,-0.371855192803471,1.61471325002284,-0.677923067326323,-0.0845910124578377,1.20952913985067,-0.770631881893236,0.333611859553781,0.266721054011215,0.733279146399095,0.0517747650520743,-0.19748898863576
"PPN_154",0.231798141073267,-0.683231689185593,-0.350093686539125,-0.569255525889783,0.37732654814297,-0.238598752864531,0.739144864240236,0.260900787528917,0.942958631483004,0.271884136450974,-0.430921938816295,0.053017496922133
"PPN_155",0.705622320808113,-0.372961390167373,2.91061417165313,-1.91617749879209,-0.117654326053828,-0.093391106262662,-0.268100813058227,0.0790793645183649,-0.143457799668532,0.54100426921461,0.0706426405283005,0.254160103934716
"PPN_156",-0.517381333265709,-0.0422031774332463,0.333980669817608,-1.972039594546,0.609276468532813,-1.32307592905788,-0.388889457869567,-0.907282445489582,1.04882336748286,0.633485223981118,-0.0422767353692476,0.0347971264197748
"PPN_157",0.573530970193749,-1.26830418412599,2.9736489122532,-2.02027542539325,-1.09027739412497,0.463038143066882,0.104518533740131,0.737742032061748,0.247756929242211,-0.134949805486943,-1.34286275508596,-0.0369802759555956
"PPN_158",1.47885280291121,-0.253946430930777,2.92278215359697,-1.85469439900561,1.63693815771141,0.42639625768272,0.114213486899329,-0.434157935642164,-0.184334849498927,0.0472935554622531,0.0101607242008094,0.377562442219059
"PPN_159",0.368424900879626,-0.900971670931924,-1.89874655047534,0.41741897378475,0.691684363095585,0.564947134483161,-0.074545400274048,-2.4533174483538,-0.313982651551694,-0.153115090921065,-0.729420981662239,-0.195173728987364
"PPN_160",0.188918515639088,-0.15367273211158,-0.387619644176398,0.559260488676737,0.177411190466993,-0.315448177727371,-0.629149753354791,0.379043184420346,-0.00105985297117112,0.507132280669499,-0.0489335520936873,0.195811793560168
"PPN_161",0.566119447855611,0.550635961538195,0.295580694794749,-0.493875491322962,1.66965999180306,0.408552554953842,-0.787037494441144,-1.93277888881541,-0.500220130901361,1.82362687796819,0.366817391259863,0.458139353828569
"PPN_162",0.527664611877037,-0.00573949670969488,-0.858156563742062,-1.21510131281613,0.828981318136935,0.943579633397615,-1.90338633883076,0.631969296993393,-0.20183214812299,-0.324320815438395,0.105373777928056,0.35396055550306
"PPN_163",-0.163014591713019,-0.396569918985936,2.96378958232323,-2.4751345640003,1.53249033792595,1.07131144014246,-0.443768498700467,1.43726306229156,0.504394096470567,-0.253518702510362,-0.103611744955084,0.214997275206726
"PPN_164",0.979097079893611,-0.86273807442613,0.0862871927132085,-3.20541298238965,0.686003639742022,0.842076379885053,-0.158652940241435,0.70093759718273,0.449474678593839,0.880043589757804,-0.653049679382674,-0.228511595433568
"PPN_165",1.46798880626125,-0.919025950447248,0.4930450077645,0.284265198358613,1.0468021242911,-0.0289200900392435,-2.07732930159556,-0.702551114428314,0.0494026035324028,0.712515587102809,-0.0263885842603697,-0.154452766221553
"PPN_166",-0.299862590992158,-0.12453321647351,0.548305903542313,-0.894996437301711,0.559721692229153,0.789032719949106,-0.50675092092602,-0.530561024459722,-0.307858798526383,1.96434841073084,0.697840505664231,0.0889040555336443
"PPN_167",1.05844038605134,-0.347251086357397,1.27092699447656,-1.99320147997311,1.31650372779639,-0.646271978820433,0.149917433133435,-0.392453118955532,0.132318547034274,0.446123207047997,0.44792372461523,-0.105186496342586
"PPN_168",0.161880774992431,-0.180710472758237,1.17198991242031,-0.557701246735452,1.02991691675149,-0.907020257746299,0.0203563249827549,0.888745918737049,1.13599108034614,-0.793442315176037,-0.849092599383705,0.263684736982753
"PPN_169",0.53054072502318,-0.711596866668932,3.62008693709393,-2.67831118714852,0.971204410229973,0.145050827671156,-0.160513202643701,-0.0926421536913233,-0.645226100080693,0.00485704493634966,0.408355008421264,0.0447339384899264
"PPN_170",0.408207173694881,-0.670376537280605,3.38976841795147,-1.13633972995607,1.82121320693363,0.147936428382234,0.488236053953795,-0.0172738280850291,0.477416811771407,0.58619687872836,0.00165266815486154,0.0300991576460921
"PPN_171",-0.313381461315487,-0.138052086796839,-1.69865079543864,-1.03907380527125,1.50068319181147,1.25324770031553,0.429633391560094,-0.260755973917228,0.126018413953705,0.62222163466186,0.136217176519371,-0.0649411308859872
"PPN_172",0.71692879640364,0.183524687816907,-2.94163965486913,-1.12640973605272,-0.176070867903407,0.410376674096121,-0.979657253111632,-0.317283771227217,1.2766396422316,-0.43543142815392,1.79903520118672,-0.207613590361245
"PPN_173",-0.818889410625376,0.664871009626282,-1.80528752810994,-1.54610993110327,1.61577880587529,-0.616755337792891,-0.604084087168716,0.165766297197033,0.0870924280111766,-0.151981085269739,-0.559820511145445,0.398239731758876
"PPN_174",0.382718109357685,-1.07749132328993,4.70276022495929,-0.172942956823865,1.21364110646043,-0.50962710925427,-0.997798629641522,-0.463563664026006,-0.363805800607351,-0.0568758011225039,0.344590478604301,-0.0384790441506269
"PPN_175",2.7575912343242,-0.937854568117302,3.71562304247856,-2.18849198257021,0.980156445495795,0.78936728238713,-0.197338685071763,-0.709845748859021,0.020554074940549,-0.00310999417930851,-0.106781830548324,-0.397594372728905
"PPN_176",0.284988664475461,-0.411969324827897,0.259247113378664,-0.344279834783851,-0.536221833047518,0.379273531409662,-1.76367597934,-1.15736516284819,-1.07037961124771,-0.33784147949871,-0.353310006615513,0.0376455603253537
"PPN_177",0.273460949407154,-0.914158682046083,2.71060375954961,-1.41536641541759,0.0769294127366249,-0.292163527832344,0.163262243207146,1.62285301964312,0.0346789877231344,0.437711422241758,-1.7592680252418,0.220353886760845
"PPN_178",2.33728943720072,-1.05830758392697,-1.10964615017185,-0.434559289961363,-0.500968911689302,-0.503807623548757,-0.273996140366384,-0.275071352794432,0.977771208475845,-0.195228898963713,0.151344215261685,-0.50673961343833
"PPN_179",0.0397684631369117,-0.193786864136006,3.22941349156805,-1.03205101764631,1.38986292163018,0.0671253997737588,-1.22889577938871,-0.596773701913765,-1.04249435564181,0.651480491955361,-1.22681027292008,0.332486889688052
"PPN_180",0.447215108355406,-0.249742880947952,0.96245712504081,-1.38511286869928,0.970679316833418,0.0738334495139656,-0.972321100532358,0.615224597580533,0.304076766722867,-0.450036709865368,-0.422729533475729,0.239953487036034
"PPN_181",0.449206263610428,-0.738413367842809,2.57842674159842,-1.62226948943314,1.21529055275185,-0.180978582880886,-0.333973014287123,-0.460378618360675,-0.325982910423826,0.0648260654455338,-1.16810874856943,-0.0157278185147005
"PPN_182",0.722570402959535,-1.20104169171852,0.917441208568245,-2.92501277595533,1.73047405758784,-1.23641140801493,-0.0218718772415076,-0.543227090119936,-0.648847253659391,-0.0383421321175139,0.616755072879868,-0.276515031945411
"PPN_183",-0.432285800815693,-0.938430929282987,4.44059026525735,0.0534358034146858,0.921067613489083,0.675524668267634,0.825337625186242,0.735596074942551,-2.24428431385747,0.368788385539671,-0.620198027711937,0.163701822856467
"PPN_184",1.27960957962577,-1.32547701803823,2.63705629267855,-1.85922089740967,1.55716654700728,0.138792351343311,0.214343572085296,-0.815641322083593,0.243582958733055,0.264993143932252,-0.101787083667915,-0.386372506608166
"PPN_185",0.992505330480549,-0.822070843719754,0.797253046621403,-1.97555032849523,0.212971253261226,1.72785353683168,-0.587796444213133,-0.573194033640671,0.583884632144146,0.0370367889746207,-0.156817877969099,-0.266303886950851
"PPN_186",0.732881300927551,-0.400220370286811,0.927196682692652,0.618463583243636,-0.0661024735607813,-1.02376887579528,-1.61159242202895,-1.47592958837125,-0.591935464473886,0.169104846454938,0.0133501454967377,0.00606759904720572
"PPN_187",0.518017432327362,-0.969450980439689,1.57271728663473,-1.09762615170327,-0.720221288762521,-0.0682778221043057,-0.517620309562959,0.483012339436172,1.00832507214106,-1.36262007914433,-0.10626154566026,-0.246343355965194
"PPN_188",0.719141191131442,-0.359442519844044,1.97168600993693,-4.09495481745738,0.238504451872581,-0.0877507852373765,0.174933082781789,0.188673396828981,-0.442840592829148,0.466028065330433,-0.287332994392682,0.151419698938567
"PPN_189",2.47336309832513,-1.14030576375806,3.23887453214655,1.29677226296024,1.01218233966302,-1.04855281343968,-0.545817595465576,-0.141268527846061,-1.0637465682029,-0.869255878983693,-0.233292782454232,-0.00818392631072348
"PPN_190",0.272022892834082,-0.561229997066464,1.47514468702734,-1.23604712920005,0.462481844398584,-0.031472077110378,-0.754349069883857,-0.763666856214089,-0.53607620915264,1.22061306359838,-0.265625220277592,-0.165086279039708
"PPN_191",1.09921823649411,-0.360991196153506,-0.1349984255356,-1.0559113548877,1.3771723022318,1.25353233172297,-0.562744112084284,-0.194207983077498,-0.149248603422588,-0.133398993029341,0.78347380903817,-0.0612881259095658
"PPN_192",1.00381180607608,-0.265584765735474,0.482211398970505,0.94775875575816,-0.0135913049456481,0.0256598511107776,0.293221027970807,1.35369300634055,0.586495481068708,-0.779662318344512,0.321211678140897,-0.017689098368292
"PPN_193",1.2344069397274,-0.225802492920219,-2.19479155152291,-0.118293784553544,0.410128869350616,-0.716155377989497,-0.962165267232576,-0.357930626632354,0.772547855105609,0.321976428325812,0.297296269760348,-0.139208555624818
"PPN_194",2.49730348635286,-0.353113932386074,-0.0660861273280165,0.22489679531062,-0.232250120042761,0.258489252959049,-1.61089899215464,0.906215046016042,0.94392684766165,-0.335560128487004,0.268567217205431,-0.0903460719618555
"PPN_195",0.903427487520489,1.0514978819197,-2.01952067851511,-0.488576747398934,0.15977687144308,0.669821693068525,-0.914686808556304,-1.06280166823203,0.981037413562097,1.02677702875778,-0.856446634269613,0.430282666607628
"PPN_196",1.01522890140799,0.263752951865759,-4.6008943505539,-0.832699301203125,1.50995157852361,0.150454380214502,0.149865346487422,0.342930022232766,0.538495895036117,0.193909559826619,0.287896396736781,-0.0333422579190167
"PPN_197",2.37961596395295,-1.45212473908574,-1.71029967939787,-0.826002304738263,-0.13922340505034,-0.806516985828122,0.443170554957408,0.0662202184830767,1.04108465106523,-0.209463497041295,0.0260707628157555,-0.51782071967138
"PPN_198",0.759034083683087,-0.155995746575772,-1.10137896076358,-0.00476675084281463,-1.21871345476114,0.482532092383949,-0.217254785291871,-1.14436997956623,0.28972633791896,-0.753021479912924,0.614357403427927,-0.141133881630535
"PPN_199",0.82563285767222,0.1559338484883,-2.00496128901432,-0.639100548791639,-0.392085178009863,0.434760892955961,-0.0178691479798018,-0.319607662735212,0.497322050464671,-0.531464201250486,0.382052709049372,-0.000517265179944674
"PPN_200",1.57613976884788,-0.810874987860618,1.54753378786088,0.0918025659989872,1.63127271616337,0.797410583261735,-1.28050998599032,0.0756191007770794,-0.736745865620502,0.0953643616107477,0.102915790242272,-0.18067810414406
"PPN_201",0.678252720952285,-0.318554049664888,-1.24852631085459,0.0263482165048936,1.20837554450897,-0.356748807110189,0.0145665169804964,0.822152063742373,-0.495239534847943,0.139130106174206,0.0315939095363807,-0.0699378216492331
"PPN_202",-0.949321465193888,-0.637697190078051,-10.7763699866973,-1.8192983440109,2.75806893372793,1.91483756454143,0.977887558653296,-0.186423075901091,0.941716031567309,-1.45994754806711,-1.25476523834622,-0.687245562581004
"PPN_203",3.44937663527816,-0.818507749671537,0.380100898209795,-1.11824083329604,-0.135990951383286,-0.222710807895399,-0.414091639515424,0.346054874644892,-0.924040003679451,-0.085111538073428,-0.095962183729723,-0.248082174740127
"PPN_204",0.648670726368655,0.278820498498549,-0.224088644208977,0.838434159044572,0.357770100530829,-0.0809692052028283,-0.954201903699406,-0.183536186747902,0.556217088662718,-0.840235794476887,-0.0605606067503972,-0.0610081415355861
"PPN_205",0.365106308787922,-0.086520859440497,-5.16306141232213,-0.227064285354578,1.44043336975788,-1.79763667784011,1.07760358462232,0.740211001294231,1.45924896403701,0.427229919692148,0.240834351881485,-0.0837610446572126
"PPN_206",0.321784204408183,0.551631539165707,-2.94646454236416,1.16294591313366,0.368799012999169,0.572905485405579,1.16871526991216,-0.255217446315441,1.55555976859531,-0.166012257592275,2.16801270772538,-0.149891870870693
"PPN_207",1.60140759371229,-0.3494634810852,2.31453643563782,-1.86528752407053,-0.298913941422013,-0.3981194898507,-1.33547611491434,-0.123701118761695,0.163479347618958,-0.350549829667069,-0.847964400108298,0.303674358242713
"PPN_208",2.74473608241921,-1.11426360073892,1.47587718779775,1.19699497334076,1.154305415081,-1.15185271660065,-0.522148538190698,-0.780721637232231,-0.592238560489897,0.0859590519682672,-1.59171081077933,-0.118129140427157
"PPN_209",1.2089178753902,-0.632917278929543,0.390298361327907,-0.615830874164313,0.488357050928058,-1.38999090089368,0.180301801770099,0.481693391571691,-0.832156365109796,-0.499758609800474,-0.758450228391088,-0.378026390365947
"PPN_210",2.7010821188303,-0.394666120983571,-1.02391914132059,0.992202952889561,1.68579284990016,-0.117873463832651,0.126581329713483,0.559003206626985,0.205178402749529,-1.48057204114346,0.370050892640849,-0.316897531100331
"PPN_211",-0.341414779589656,0.0792454160039318,-4.64733160404056,-1.01373909546157,1.36360265631678,0.942049617310196,-0.849278419576335,0.479968613933495,-0.77729050299561,0.958553688920837,-0.108287937096602,-0.103670149171918
"PPN_212",1.69769898202145,-0.662056794567612,0.0626927159281978,-0.16410858868987,1.12584223106176,-0.383715141205757,-1.63462655327833,0.390663780510526,-0.185443003112308,0.249263720252651,0.732141031619706,-0.178890939535519
"PPN_213",1.68473321038007,-0.811317466806178,-0.857615799349533,-0.220720623180326,-0.467170629261018,0.693256116459182,-0.333050584007378,-0.630095124946822,0.787061953715555,0.541499810797199,0.54485494961012,-0.22453353314855
"PPN_214",0.661857737482814,0.373784449971021,0.820391593067119,1.82870340893636,0.204112192607998,1.07958065764059,-0.16223626366862,-0.93365248966028,0.322984344237814,-1.46515355920926,-0.292031043508637,-0.0197277746324242
"PPN_215",4.07224024777879,-0.440974958245843,-2.54337617816444,0.598281048261028,2.75754910053543,-0.243224690604399,-0.610350190153536,-0.268702032172473,-0.024676772174319,0.0531338786837262,0.656539912531118,-0.311775704614495
"PPN_216",1.46356401680564,0.166908464874655,-1.57611373133105,0.392384494648349,1.02192723634105,0.207209438551203,0.425106190065857,0.864352694877584,1.8867921650013,-0.397072595991423,0.415044486169206,0.0562505314470051
"PPN_217",1.261997779056,-0.334506554188799,0.493725565773438,-1.64767638188086,0.398546170138624,0.323033111303313,-0.0146430412389256,0.0789197883479237,0.687128693536126,-0.654682648378483,0.27916670379106,-0.0182505365251396
"PPN_218",0.130418244890169,0.878186201917008,-7.06226712926689,0.838804580950055,2.62727257667642,-1.57921458683384,0.025222354628474,1.03053650041664,0.811245797487606,0.0043231485473648,0.812879298791826,-0.0458358020948338
"PPN_219",0.909511573021945,-0.441661939147918,-0.0276982094920937,-0.196819097430974,1.48396090439233,-1.46545604548727,0.435749478927544,-0.24223434858973,0.364796949841064,-0.871194742293333,0.811538986968443,-0.289690887908596
"PPN_220",1.28361515261955,1.02280084522719,0.502309945310841,0.477845163395577,-0.463684037658358,-1.54717086422916,-1.23235146802489,0.24165197867722,-0.708656960092336,0.0716472642705774,-0.553410750013258,0.45881716673444
"PPN_222",2.26538091586486,-0.0671158806047575,-4.41961282341657,-0.668893311357279,0.122616516312696,0.797094988722502,-0.0109953242411187,-0.58643092579139,0.893167611106429,-0.0492396861882972,1.81132747010048,-0.40638034787724
"PPN_223",0.894001547443595,0.0334896774236101,0.0219086891433861,0.0445832462107547,-1.00602093978779,0.246104494458582,-1.00669655997131,0.459073711809711,0.475541760110024,0.0760944320274896,0.0930784564390636,0.193911815459513
"PPN_224",1.40959915524872,0.085684623198293,0.84263387811325,0.474143318763946,-0.364865310672491,0.393794859824637,1.0445490126878,-0.45235321787286,1.35921612252074,-0.673732813032995,-0.479220930181876,-0.112245554371688
"PPN_225",0.992062851534989,-0.713477402187564,-2.30258095770276,-0.412485139170741,0.341887412541869,1.48889742574705,0.464926413089032,-1.0912811049696,0.150737085675904,-0.283633038633047,-0.432491882843085,-0.348087752578222
"PPN_226",1.71110723260838,-0.621389563861235,1.78500468125643,0.758348034990873,1.14136745678384,-0.840631369752384,-0.894139714762028,-0.429528523674023,-1.37715093948935,0.738562620989782,-0.526640574869097,-0.0748630085744888
"PPN_227",2.50051145870818,-1.14041638349445,1.10270477969307,0.504474058491048,0.273237365996453,0.934085094495199,-0.871152907470565,0.634818866691464,-0.441050431068634,-0.147778270420261,0.373897377675139,-0.3978752637887
"PPN_228",1.62866657383173,-0.376722461204637,0.00569311915572123,-0.96257985340015,-0.930035255881267,0.346379081546415,0.755154297820823,0.609692709965065,0.398100420416123,-0.494023515150055,-0.241123781353544,-0.173319147873515
"PPN_229",-0.546852708112949,0.528023010347143,-2.34529713194839,-4.33707759942663,-0.943829602021018,0.41696955697906,1.75862576515982,0.647408653176331,-0.508658915950858,-0.555575846495721,0.332607042137339,0.263046834778636
"PPN_230",-0.153367412163345,0.567141564744057,-1.45590325930368,-2.08844450159633,-0.246722071930499,-0.321810537216254,1.280676686036,0.861517825524511,0.297725947084507,0.379515005503791,-0.236209041169355,0.116222071914527
"PPN_231",-0.0591777988456037,0.770367098539549,-1.95790272914023,0.276210467774071,0.774515221402182,1.58192481982663,-0.34069523975496,-0.0240795847190521,-1.09465327025485,-0.286526901927104,0.458152467210702,0.251942584883122
"PPN_232",0.656437370399698,1.70405410874035,-3.54090234790501,0.569960716063726,-1.51049826813609,1.48009445999549,-0.499870990378426,0.903378122311769,0.349212969750923,0.700620987562227,0.123554246101628,0.378438272525625
"PPN_233",-0.96560582892697,0.0274929491748094,-0.148114049079895,0.330194670604111,-1.89736195805451,0.873117790344712,-1.85611523349562,0.795336787018992,-0.778228892608206,0.254694337810707,0.344004004821598,-0.595974437037809
"PPN_234",2.23878565416376,-0.202747062783605,-0.283208386539989,-5.19029825052496,-1.56867503618705,1.4242554124658,-0.634383737899808,1.23814099984252,-1.40733696585561,0.386068846261365,0.752981898433502,-0.278935419209712
"PPN_235",0.321120485989843,0.714521701463992,-1.9521630576042,-3.14434414218771,-0.436860980991519,-0.221592252209833,0.227988260613374,-1.10477111798926,-1.29479800516825,-0.207620576491908,0.983069448617789,-0.114423084170017
"PPN_236",-0.398587613501894,0.785324025435949,-0.348981787048671,-0.1170372645981,1.00896755262889,0.0192312794008553,0.294289601538755,-0.0848099281642685,-1.74192394355174,-0.0950082009125336,0.607788262010629,0.145040770126378
"PPN_237",-0.153035552954174,0.485696483594915,-2.47591086457115,-1.56681651944229,0.315058740743767,-0.795935147502069,1.7081427441212,-0.529048558309532,0.701579026703786,0.093067479926819,-0.410851023069153,-0.109278932354737
"PPN_238",0.199782512289054,0.511406787404891,-1.02696832294501,-0.821962926195311,-1.40234342107229,0.367480121217166,-1.246418325142,-0.969465732557543,0.0390018283296971,-0.902637668220128,0.164344088364359,0.113726697475355
"PPN_239",-0.600153851251533,0.283909006372495,-0.445493704176043,-1.20979107294951,0.113056415974371,1.42989099463795,0.473371277767691,0.189457991639124,0.032485017945128,-0.0917227133096442,-0.972431590578993,-0.0833937585107198
"PPN_240",0.387608640242585,1.05359965691111,0.00694722407885644,-1.06304495929346,-0.2378634141906,1.27429541197302,1.97317235752043,-1.17141101382033,0.580424881238975,-1.10983581502296,0.370650566262472,0.145603732382798
"PPN_241",4.49610513895049,2.13634936236144,-4.59349716004447,0.903705693578138,-4.86954381646241,-1.91502980207177,-3.27118228710502,0.162937997319894,0.871760034417216,0.472084470509291,0.326699457135942,0.0652173139161327
"PPN_242",2.90596694867165,-0.707701913411544,0.389866528794669,1.85154046405434,1.09604812650653,-0.310883309266044,-1.52901496897186,-0.274387637425719,1.16122123869289,0.0765896155644043,-0.439518105784596,-0.414948477499841
"PPN_243",0.71715003587642,0.129227967050812,-2.0527278570405,3.27902671861701,1.2084059649485,-0.810816635866254,-0.411238421534201,1.00861898114251,-0.875951193024161,-0.822970881106588,0.942339508121338,-0.352908968451086
"PPN_244",0.823973561626368,0.563159254234013,-3.05228397902196,-0.396758208990183,0.893988866863691,0.602404313491758,1.45988122444513,1.06895845639203,1.11441376939007,-0.945778224571367,0.543747624212482,-0.167375655474939
"PPN_245",-0.0721435704869822,0.621106426300982,-3.02499299614217,-0.915685872158048,-0.408348190701014,0.132074665140123,0.899357392103654,0.681378579293129,-0.328262651471901,-0.083181286986879,0.867213481045468,0.00235626123211491
"PPN_247",1.44418230045364,1.59225269485285,-2.2972169226377,0.270129064233251,-1.42730318832423,-0.0249944410364479,-1.10184475265858,0.450970281443844,1.33629207163195,-0.650912703350753,-0.29301576671108,0.394102207404886
"PPN_248",0.535984354590031,1.28375231161687,-3.09938257348288,1.35625276140776,-1.07657919696565,0.130085425600912,-0.330438412062303,1.08417149975202,-0.12427942471247,1.65859551233884,0.783270788844064,-0.0108445651592786
"PPN_249",-0.233568386136877,0.653555071175509,-3.28089730781653,2.15327418549834,3.2322473359355,2.31567075079066,-1.55879265254272,0.522125238397272,-2.61302416360871,-0.285071657180021,0.180437533856337,-0.0529792364887645
"PPN_250",0.266823765223748,0.714742940936772,-2.05976014659943,0.151620005720039,-1.77961492698457,0.150095329297537,0.287649784991268,0.513939429043515,-0.186460998002518,0.279853690155905,-0.0196688609570534,-0.0725602743047445
"PPN_251",0.863645214705233,0.82090274826838,-1.40168855622174,0.998707952072863,-0.0952061767098022,1.41168647334827,-1.48739821404496,-1.6235100557832,0.101505248808598,0.153645509848307,0.223533685641061,0.206412316633659
"PPN_252",0.414535761152852,1.10778575794082,0.640082086753832,2.68051965310631,1.4211858477858,-0.18728767124002,-0.449420641289813,1.08671369310327,-0.871906645311349,0.288364466658901,1.62245135793302,0.435061713867123
