"","PEAKAREAS_PC1","PEAKAREAS_PC2","PEAKAREAS_PC3","PEAKAREAS_PC4","PEAKAREAS_PC5","PEAKAREAS_PC6","PEAKAREAS_PC7","PEAKAREAS_PC8","PEAKAREAS_PC9","PEAKAREAS_PC10","PeakAreas200_PC1","PeakAreas200_PC2","PeakAreas200_PC3","PeakAreas200_PC4","PeakAreas200_PC5","PeakAreas200_PC6","PeakAreas200_PC7","PeakAreas200_PC8","PeakAreas200_PC9","PeakAreas200_PC10","RelativeRatios_PC1","RelativeRatios_PC2","RelativeRatios_PC3","RelativeRatios_PC4","RelativeRatios_PC5","RelativeRatios_PC6","RelativeRatios_PC7","RelativeRatios_PC8","RelativeRatios_PC9","RelativeRatios_PC10","RelativeRatios200_PC1","RelativeRatios200_PC2","RelativeRatios200_PC3","RelativeRatios200_PC4","RelativeRatios200_PC5","RelativeRatios200_PC6","RelativeRatios200_PC7","RelativeRatios200_PC8","RelativeRatios200_PC9","RelativeRatios200_PC10"
"PPN_151",1.76310971890768,-0.301227693979104,-1.81294360729431,-0.299853738408445,1.73082724235512,0.903725068685985,-0.179240664758254,-0.350972248941092,0.67595862151801,0.766261950291203,-0.959161537612167,0.784894181310339,0.471260529294274,-0.21833420700133,1.22792406018329,0.340828758431749,0.704045232760568,1.00959423007433,-1.19682795143295,0.523899110888867,1.76310971890768,-0.3012276939791,-1.8129436072943,-0.299853738408434,1.73082724235513,0.903725068685978,-0.179240664758256,-0.350972248941088,0.675958621517986,0.766261950291225,-0.959161537612169,0.784894181310336,0.471260529294272,-0.21833420700133,1.22792406018329,0.340828758431736,0.704045232760567,1.0095942300743,-1.19682795143298,0.523899110888867
"PPN_152",2.89185114553001,-0.661438011501729,-1.74340991189809,-1.26912581486132,0.635300175395162,0.25743104424482,-0.145179740948129,-0.239240921833182,-0.59115585168576,-0.556916928160243,-2.48391665468901,1.45122857420354,-0.637965134470718,1.26418142414044,1.31504793837872,0.628762642815904,0.911213080899215,0.190096509671839,-0.774340527606724,1.04309536184296,2.89185114553002,-0.661438011501725,-1.74340991189808,-1.26912581486132,0.635300175395177,0.257431044244812,-0.145179740948125,-0.239240921833183,-0.591155851685727,-0.556916928160257,-2.48391665468901,1.45122857420354,-0.637965134470718,1.26418142414045,1.31504793837872,0.628762642815892,0.911213080899213,0.190096509671819,-0.774340527606733,1.04309536184297
"PPN_153",-0.455977150795537,0.55844146632652,-3.10087312775281,-3.42042256319978,0.595525332676302,2.1874691654531,-1.08651454706335,0.03617549803964,0.443290091941337,0.743228987056498,0.770179853290953,0.109423401310818,1.29722862038161,0.821526366027262,0.587405164297088,0.433228332810397,0.453955116559218,-1.04634883179405,-0.80636144092389,-1.1033550856166,-0.455977150795536,0.558441466326529,-3.10087312775279,-3.42042256319979,0.595525332676362,2.18746916545308,-1.08651454706334,0.03617549803966,0.443290091941314,0.743228987056496,0.770179853290956,0.109423401310814,1.29722862038161,0.82152636602726,0.587405164297091,0.433228332810392,0.453955116559214,-1.04634883179406,-0.806361440923859,-1.1033550856166
"PPN_154",2.90458216323751,-1.18110092517176,-2.09574877250318,-0.382784751263387,0.453957497934438,0.572163619876194,0.152779374763107,-0.331845338407165,0.059213380388174,0.628095468116111,-2.69077129454105,0.96148019146295,0.967418832293106,0.650008054819573,1.16106118296352,-0.093466252463055,0.183234785995825,-1.00991653134909,-0.174711890426814,-0.0782869295224987,2.90458216323751,-1.18110092517175,-2.09574877250318,-0.382784751263384,0.453957497934447,0.572163619876196,0.152779374763104,-0.331845338407163,0.0592133803881624,0.628095468116116,-2.69077129454105,0.96148019146295,0.967418832293107,0.650008054819573,1.16106118296352,-0.0934662524630639,0.183234785995817,-1.00991653134908,-0.174711890426791,-0.0782869295224998
"PPN_155",-1.6195062955244,0.298092717087299,-3.24922814152787,-1.30728895409827,2.96505553350102,0.559694494005641,0.268305830838407,-1.5916226585158,0.467666393275551,-0.123265837158337,1.8665997677613,1.0129733500543,0.591019511837741,2.20804516239124,0.979587504298756,1.03102872440624,-0.45844009129235,-0.109207874362572,-0.594295844646663,0.0914735610384474,-1.6195062955244,0.29809271708731,-3.24922814152785,-1.30728895409825,2.96505553350104,0.559694494005633,0.268305830838406,-1.5916226585158,0.467666393275562,-0.123265837158304,1.86659976776131,1.0129733500543,0.591019511837742,2.20804516239124,0.979587504298768,1.03102872440622,-0.45844009129235,-0.109207874362586,-0.594295844646673,0.0914735610384362
"PPN_156",0.729416842845944,0.159835372577022,-2.8958768779274,-0.302375116737385,1.52769149661684,0.611066051358309,-0.22204695448086,-1.02931693556899,-0.0827052509048352,0.130561100444291,-0.102950679433551,0.27215090720603,0.590928780633534,1.34904778993093,1.9094850679747,-0.80414732141464,0.0195803632087606,-1.13287590534666,0.545068264142256,0.319237086118676,0.729416842845949,0.15983537257703,-2.89587687792739,-0.302375116737377,1.52769149661684,0.611066051358306,-0.222046954480856,-1.029316935569,-0.0827052509048082,0.130561100444299,-0.102950679433553,0.272150907206028,0.590928780633533,1.34904778993093,1.90948506797469,-0.804147321414659,0.0195803632087514,-1.13287590534664,0.545068264142277,0.319237086118673
"PPN_157",-2.45224504021999,0.907394236659385,-3.37689046410724,-0.507848841183268,2.1714488248408,2.27355775550291,-0.269022733249255,-2.38974627207048,0.372029223278104,-0.333536483156429,3.1842445585397,0.0290511471845628,1.51029364063953,2.0020814913538,3.32272656454418,-1.93267084301733,0.74129011474574,-0.66834074401346,0.908654994478261,0.752118030724666,-2.45224504021999,0.907394236659401,-3.37689046410723,-0.507848841183266,2.17144882484082,2.27355775550292,-0.269022733249243,-2.38974627207051,0.372029223278115,-0.33353648315643,3.1842445585397,0.0290511471845603,1.51029364063953,2.0020814913538,3.32272656454417,-1.93267084301737,0.741290114745729,-0.668340744013437,0.908654994478275,0.752118030724665
"PPN_158",-2.33974585467827,2.62286400410437,-3.44838685297435,-1.48419184951444,2.88279123558154,1.82336647377678,-2.26961379080655,-2.95275598272236,0.678682797477036,-0.849829259460223,3.471972790478,-0.137410077230439,0.695475853789872,2.53050914288461,2.77075959559894,-1.11377135711952,0.314486223349863,-1.19484003847659,1.45043604377521,0.00601573784921123,-2.33974585467827,2.62286400410438,-3.44838685297433,-1.48419184951443,2.88279123558157,1.82336647377676,-2.26961379080655,-2.95275598272235,0.678682797477058,-0.849829259460204,3.47197279047801,-0.137410077230442,0.69547585378987,2.53050914288461,2.77075959559894,-1.11377135711955,0.314486223349857,-1.19484003847655,1.45043604377524,0.00601573784920535
"PPN_159",1.94958931295222,0.851057808898783,-1.94197279830454,-1.16809442040432,-0.508022490795113,-1.04819929355719,-0.366707252298838,0.14600199371358,0.028896357226759,-0.37415626479904,-1.40998821813636,-0.436722220812305,-0.589304124574391,1.30706137653875,-0.389276170548196,1.33819026993147,0.357455405482577,-0.145587124691884,-0.811323157866613,0.840639050161912,1.94958931295222,0.851057808898784,-1.94197279830454,-1.16809442040432,-0.5080224907951,-1.0481992935572,-0.366707252298825,0.146001993713576,0.0288963572267663,-0.374156264799033,-1.40998821813637,-0.436722220812305,-0.589304124574392,1.30706137653876,-0.389276170548186,1.33819026993147,0.357455405482572,-0.145587124691899,-0.811323157866612,0.840639050161907
"PPN_160",2.33798247936042,-0.211259695709211,-1.1922762376428,0.185335963776078,0.0356116885147887,-0.648107454418844,0.753336663251845,-0.152458195211909,0.211300243368369,0.109301671317312,-1.70367758211045,0.141010925867053,0.0266418862560195,0.382602516824204,-0.0938651905602846,0.568927183381652,-0.570582009205312,0.511115869352839,-0.850670797050065,0.642868892023502,2.33798247936042,-0.211259695709206,-1.1922762376428,0.185335963776082,0.0356116885147841,-0.648107454418837,0.753336663251844,-0.152458195211912,0.211300243368363,0.109301671317331,-1.70367758211045,0.141010925867051,0.0266418862560177,0.382602516824203,-0.0938651905602808,0.568927183381647,-0.570582009205313,0.511115869352816,-0.850670797050085,0.64286889202349
"PPN_161",1.59074379477849,0.951452905090681,-1.06043659407993,-0.247510625994101,1.14775327186579,-0.310699595430047,0.669549658163571,-0.218050538887702,0.364196704018748,0.0153207356675169,-0.517227863101728,-0.703129591331998,-0.984888714731796,0.0435691328215852,-0.137841074021517,0.434473735363984,-0.455010550380433,-0.615791029556909,-0.580800789907468,0.441067415584165,1.59074379477849,0.951452905090682,-1.06043659407993,-0.247510625994088,1.14775327186579,-0.310699595430051,0.669549658163575,-0.218050538887712,0.364196704018752,0.0153207356675382,-0.517227863101728,-0.703129591331996,-0.984888714731799,0.0435691328215872,-0.137841074021515,0.434473735363982,-0.455010550380437,-0.61579102955692,-0.580800789907455,0.441067415584165
"PPN_162",0.683061633455742,1.58914630287261,-1.6542872661497,-0.641761786498558,1.44712383845554,0.534180271406531,-0.0730813923985753,0.148034066401477,0.755035472209059,-0.356418122636156,0.280480141256758,-1.05246477091159,-0.132284345177767,-0.145561145028708,0.593495452801825,1.3872138386622,0.378779484684316,1.14326664997083,1.43822288947573,-0.897898523331496,0.683061633455744,1.58914630287261,-1.6542872661497,-0.64176178649855,1.44712383845556,0.534180271406524,-0.0730813923985615,0.148034066401473,0.755035472209073,-0.356418122636131,0.280480141256756,-1.05246477091159,-0.132284345177767,-0.145561145028702,0.593495452801841,1.38721383866219,0.378779484684319,1.14326664997088,1.4382228894757,-0.8978985233315
