"","X1.2","X3.3","X3.52","X3.77","X4.05","X4.21","X4.42","X4.55","X4.6","X4.87","X4.98","X5.28","X5.53","X5.89","X6.37","X7.1","X7.28","X7.47","X7.58","X7.71","X7.83","X7.93","X8.11","X8.21","X8.3","X8.38","X8.51","X8.69","X8.81","X8.89","X11.64","X11.78"
"PPN_002",4.121308327,96.29914856,10.23490047,60.41558075,2384.856201,145.5680084,24.81962585,38.60111237,23.35124207,45.56858063,58.03862762,34.43938828,15.10446978,NA,21.18178558,3319.990234,151.7415619,71.86879158,38.1260128,42.36024475,31.69112015,52.03852844,NA,40.07520294,13.77432442,16.57476139,NA,10.33923817,NA,2.690730572,3.437371492,NA
"PPN_003",NA,89.50363922,6.163280964,92.37697601,3325.638428,119.6557693,20.65458679,43.71099377,29.83892632,50.8953476,20.05915738,33.24718475,13.9800098,NA,NA,4919.541992,180.6331635,131.7369537,45.37208367,52.60720444,53.93392563,40.14079666,38.7818985,53.47770691,18.5600071,17.32912827,13.02927828,13.73767471,4.088075161,3.377847553,3.781393528,NA
"PPN_004",1.408595562,55.31628036,2.943588495,25.82470131,1707.943481,90.71880341,12.31669617,25.99753666,20.20770836,35.64805984,31.51733208,NA,4.543209553,NA,NA,2603.660645,101.4859695,74.78178788,28.67318154,29.17325211,37.26652527,25.84233856,37.0687294,15.98609638,15.66373444,15.34137249,NA,12.30849266,9.129353762,5.396037579,4.29934597,NA
"PPN_005",2.192007065,68.37631989,4.378870487,18.59469795,1358.953125,131.6994781,17.27097702,26.91211605,23.68006706,38.13983917,35.34264374,22.57641411,7.799391987,NA,NA,2300.596924,89.66213226,65.65870096,26.77976323,28.40163994,31.16708183,21.70067596,31.24954987,13.78427696,12.94531012,12.10634327,NA,8.041978836,NA,3.939608335,4.218039036,NA
"PPN_006",2.112739325,58.44482803,2.137177229,23.1299572,940.4387817,102.1921539,9.767043114,25.72157288,31.81191635,25.2325325,22.97327614,16.92965889,7.239446762,NA,NA,1620.401611,70.97211456,57.22314453,21.51887226,24.92947578,25.12988472,20.72501945,NA,18.92310429,11.16580391,8.876696587,NA,4.440926075,2.224686146,2.076558113,4.20579052,NA
"PPN_007",3.547510386,22.16009331,NA,11.1870327,576.0429688,39.26198959,17.88433647,13.49866152,13.67211056,21.33344841,30.28499031,18.46875763,NA,NA,NA,799.675415,45.10970306,27.56216193,17.93313456,19.97787666,14.48148346,14.86585045,16.49429512,NA,9.332992554,6.116263866,NA,6.454166412,NA,2.331782579,4.262645721,NA
"PPN_008",2.244826555,37.5315361,3.979062557,16.89779282,413.0083618,43.61467743,9.668763161,14.10350037,17.77406883,12.00268936,28.82156754,12.56258106,7.513852715,NA,NA,792.5135498,51.90875626,32.98604488,16.9394064,20.15251923,44.6825943,NA,28.07830811,7.645071507,12.62483311,NA,3.333955526,6.079918862,NA,3.672236681,3.55836916,NA
"PPN_009",3.440576315,44.2092247,7.376044273,19.10602379,491.6776123,34.76729965,12.75578785,21.52025986,26.1356945,28.83843231,56.91987991,25.14744186,NA,NA,NA,1016.915588,70.69187927,46.03608418,35.5713377,43.66028976,35.35607529,37.24452209,NA,28.00428009,18.17841721,13.21480179,8.157765391,7.181306839,3.519399405,2.334214211,3.943415165,NA
"PPN_010",2.931280613,92.06407928,3.801317453,29.61287498,4014.62793,119.3643036,14.5501852,47.48404503,31.49231339,19.95542526,36.21922302,13.65723801,12.11402225,NA,NA,3783.066162,140.1093292,100.8372488,33.41331196,41.56412888,34.47073364,21.73464203,40.91178513,NA,6.278090239,6.625971556,5.585419655,2.918657303,1.670546293,NA,3.801322699,NA
"PPN_011",4.850510597,64.1126709,9.95388031,43.94519806,1216.699341,90.6203537,18.04491425,34.94064045,37.94791412,41.75520325,68.76195526,31.72634125,14.83244777,14.40555954,NA,2182.167236,111.0568771,91.41215516,42.01161957,53.68016052,38.91747665,30.27877998,42.06657124,62.19469833,NA,17.40372276,9.333078384,8.864736557,2.765614152,2.4445889,4.348098278,NA
"PPN_012",6.317120075,67.04680634,2.587634563,14.50981998,1905.320557,66.1697464,20.56054115,27.50808621,18.3039341,23.58860016,31.79913902,22.83295441,12.54063964,8.680182934,NA,2584.110596,93.60861206,68.02953148,55.21257592,65.43423462,34.18442917,42.79137421,74.76792908,NA,NA,NA,4.750930309,6.490268708,3.476641655,3.320619703,4.413646698,NA
"PPN_013",3.264093399,55.11649704,NA,20.22734642,2845.887695,60.8809967,21.48694801,33.63273335,27.80206108,21.13019753,14.35598373,14.10367489,11.04977071,5.573087216,NA,2204.676758,84.77656555,53.30590534,20.73394299,24.36792374,32.97879791,NA,22.73833466,7.017196178,NA,8.15464592,NA,2.035808325,1.255021691,1.932741702,3.854735851,NA
"PPN_014",3.794263363,61.62091827,5.880638123,53.65932846,3129.395752,62.24617386,15.40353012,35.32603169,18.87352943,29.62307739,35.20212936,26.17175484,11.18506623,NA,NA,2957.866455,130.6327515,51.64179612,24.9655838,29.20307159,26.13435745,18.79110527,26.23724556,NA,11.60238457,10.70450306,NA,6.363477469,NA,1.775267005,3.761667728,NA
"PPN_015",3.11252594,94.85638428,3.49943614,60.09053802,3770.620361,99.69232941,17.74679565,45.16954422,29.0047493,45.0713768,41.05514145,26.21456528,8.415439368,7.06339264,NA,3954.040283,135.6779938,78.17195319,44.01412773,55.46594238,34.46498489,26.42189407,31.44016838,NA,11.48669434,12.29735088,NA,5.327292204,1.651679516,1.664758623,3.793463469,NA
"PPN_016",2.307395935,48.40470886,2.666793346,13.60603046,965.3196411,39.78652954,15.95172405,29.11572075,19.17043495,15.51938915,23.18172455,13.8768959,10.71839428,NA,NA,1880.449219,88.28083038,44.25761986,27.71935082,34.93167877,25.19044304,23.92436218,30.50979233,13.33489227,12.53560495,11.73631763,NA,5.222996712,3.704663277,2.128559471,4.192103863,NA
"PPN_017",2.241223276,48.55055618,5.662065506,22.76802635,762.7211914,66.27091217,19.19702911,31.2445612,28.83333397,56.25728607,55.83817291,33.87194824,20.68985367,NA,20.96870804,985.7469482,80.71977234,35.71179772,25.69701863,27.97262764,56.0585289,NA,25.48622131,NA,29.63399124,NA,NA,15.76216888,NA,NA,3.601320028,NA
"PPN_018",2.582795858,63.73268127,1.682167172,16.38652802,1009.579895,125.6623383,14.81008434,36.18916893,48.6464119,34.12158585,14.10008765,15.50201511,5.00898242,NA,NA,1095.221313,71.52549744,78.6860857,33.44830799,43.27255249,42.79767609,6.94713974,28.94336891,NA,6.073738098,NA,3.440373898,4.950949192,NA,NA,3.705177307,NA
"PPN_019",2.411108255,95.1604538,NA,44.48291397,3432.136719,254.2143097,22.5605526,63.59352112,22.08763504,35.34142685,53.28841019,44.39208984,18.88467694,NA,NA,3377.434326,141.1547089,83.72395899,29.02116299,30.5621357,41.56703186,22.18737221,32.52775955,16.28333282,13.56158829,8.051472903,5.263102055,7.941916466,4.300566673,4.144801617,4.056678772,NA
"PPN_021",NA,57.55227661,4.312515259,21.69008064,1176.556152,97.80636597,12.71470642,25.57688522,17.56559944,17.83455276,28.3597908,19.54543114,8.810585382,NA,NA,2078.588379,81.28163147,68.88113691,31.60904408,33.07439804,39.12075424,35.2529335,40.38225842,60.35919189,NA,10.50695992,8.577232364,3.995933771,2.83235848,1.668783188,3.541645765,NA
"PPN_023",2.686843991,51.87611008,NA,47.66067886,3109.317871,54.81592178,11.93371391,45.29078102,39.81216812,29.38093185,29.54733658,29.42181969,NA,NA,9.15831852,2202.70752,102.3022461,44.34948158,33.10919094,31.7045269,24.70324135,24.06248474,20.9936142,24.0683136,12.33626461,13.51090145,NA,8.338176727,5.713448763,3.088720798,4.410761356,NA
"PPN_024",6.948234558,46.36567307,5.756417751,54.59023285,1390.613403,53.01154709,19.93632126,40.33560372,47.94296646,31.80356979,50.17598724,28.95584488,18.2334466,NA,15.07286644,1672.936401,91.85584259,52.94233894,28.47987938,33.17836761,33.65565872,25.76168442,NA,39.08597946,14.14956093,14.88637686,NA,6.740138054,NA,3.517085075,4.264522552,NA
"PPN_025",4.989479065,53.25272369,NA,26.38041496,1399.613281,57.76651382,24.84000015,20.99079609,16.40407944,21.09433365,51.23296738,21.37623978,15.31978858,NA,NA,1838.547485,83.58467102,54.85337067,24.41873265,30.0769825,32.50282288,24.8976059,NA,32.13380814,13.82573223,16.16529083,NA,7.810780764,NA,1.775571227,3.673872948,NA
"PPN_026",1.980274081,69.58397675,2.640372038,47.352211,4491.025391,113.3778381,15.75126362,60.5737648,18.85075378,29.59917641,26.93528175,24.4527359,NA,NA,8.90252018,3183.709961,110.6315994,52.35464478,32.23181152,30.52648544,NA,22.44943428,NA,19.62307549,13.12536335,13.58895397,NA,9.006536484,7.117353201,6.029874802,3.689759016,NA
"PPN_028",3.586835623,79.38466644,NA,40.03503036,3815.759277,215.5686188,15.55797195,54.10557556,25.4708004,40.39300156,38.41762543,23.70830727,11.62244487,NA,7.498428822,2513.862061,100.8627853,88.57702255,28.24326134,28.17511368,44.50347519,21.18260574,NA,31.08404732,10.60444069,10.17323446,NA,6.284264922,NA,6.3610816,3.700579643,NA
"PPN_029",4.156683922,82.90261078,3.932397366,22.54265785,2591.242432,205.4880371,23.98189545,47.59631539,68.25084686,55.620121,51.06949615,46.49065399,22.87640953,15.58615971,17.33650398,3856.418945,120.7708435,207.1526108,138.5172348,162.8954773,92.0906601,107.6653061,111.5379162,163.5301666,NA,NA,NA,10.4024601,NA,18.01065636,4.74548912,NA
"PPN_030",3.596818447,102.4860916,NA,95.53269196,3828.382324,220.8391571,9.672038078,57.50365448,30.30191994,34.62592697,42.12111664,34.73809814,NA,NA,10.22135067,4110.931152,154.515152,152.3262977,48.35810089,39.12179947,50.00453377,38.7700882,45.26347733,48.10358429,17.7369175,18.2264061,NA,8.3312397,7.279830217,5.053637028,4.066120625,NA
"PPN_031",4.000592709,71.16294861,NA,35.81178284,2514.113281,61.84472275,15.21857166,47.93848801,14.77117538,25.07339287,39.06207657,32.14199829,NA,14.11310291,8.988241673,2343.560791,115.3796158,41.5691042,18.07708931,24.55544853,21.56089831,15.338727,NA,26.49112892,8.744951248,9.774520399,NA,5.643986225,6.762108803,2.677201986,3.072486877,NA
"PPN_032",2.924852372,81.55007172,2.46701026,68.82740021,3920.759277,197.5544434,17.73582649,61.35411072,22.03310585,39.56467819,32.75692749,32.53587723,NA,NA,13.32382393,3905.723389,127.6272354,84.84606364,46.89054298,42.76279449,37.94248962,32.99871826,28.09947872,30.22971725,8.972390175,10.73084545,NA,NA,6.416029453,4.621943951,3.308169842,NA
"PPN_033",2.757205248,41.81223679,4.201237679,19.26795006,1369.341431,43.78575134,13.26202583,25.7318964,27.48158836,21.33750725,33.84841919,26.56460381,14.1017282,NA,19.28437614,2590.822266,98.13566589,53.16866494,38.28633881,36.89968491,29.87790298,31.42200661,39.98051071,57.87987518,18.18709755,11.44519234,8.10858226,8.945355655,NA,3.438624859,3.153350115,NA
"PPN_034",3.163887501,35.36365128,1.636977553,12.08040142,1187.018311,24.35062027,11.92679214,17.76216078,14.59325886,10.17585468,33.71963501,12.32022858,NA,NA,5.032898426,1091.181641,45.19576263,25.09465122,18.81588745,23.63738823,15.11389351,14.52656651,NA,25.98131371,8.401614189,7.556799889,5.744703532,1.895943046,NA,2.70499754,3.350377798,NA
"PPN_035",2.476148248,48.840168,1.878011584,24.28660393,778.4051514,49.43593979,11.06934547,18.32614899,18.62615204,19.36839485,34.03630066,17.30125809,7.941656589,NA,9.285632133,1518.810913,74.922966,40.84048176,19.15756035,21.15755463,20.85190964,19.7485199,NA,32.15726471,11.18095875,12.24312258,9.435424091,14.58035374,9.548803808,5.393865586,2.735803127,NA
"PPN_036",2.405821323,70.23175049,2.524612188,27.6887188,3709.871338,109.9551392,18.6961937,57.52399826,19.6874218,26.68408394,48.4108696,29.1817112,14.93494153,NA,8.138103486,3913.521973,131.4066162,87.47085951,39.76677132,35.31193161,38.2336235,32.95051956,NA,34.59561157,13.59473991,13.83839035,NA,8.533516408,10.12975216,NA,2.870991945,NA
"PPN_038",4.369189262,34.67578888,1.645636559,21.08625221,1374.738525,76.5844574,7.73120594,18.26156235,18.70748711,19.32499695,28.91840363,16.37819481,NA,NA,8.296614647,1633.519287,57.5409317,61.72496413,21.84279728,22.1262455,18.36084747,10.89388275,25.67948294,37.86034393,12.29200077,NA,3.687031507,6.421515226,NA,4.940538406,3.175210238,NA
"PPN_039",NA,133.3103333,4.464774132,41.71534348,3793.2229,340.4916687,26.32496262,74.69850159,24.48111153,36.75121307,48.14628601,43.68683624,14.79546213,NA,29.57188225,4056.077637,156.5551758,120.3774605,46.10970306,NA,93.2508316,37.37966919,NA,41.79807281,13.90413857,16.32063103,NA,10.11651516,6.865911961,6.329344511,3.150126696,NA
"PPN_040",2.376213312,148.5466919,6.999127388,43.09699631,4229.403809,263.8833008,19.11369514,83.25802612,22.47589302,50.61238861,52.10842133,39.98416519,15.31544495,18.21145439,31.25507927,4642.532715,190.3152161,128.8638115,34.22058868,52.55260468,47.24027634,37.88513184,45.38708878,73.9972229,16.9012394,20.95541191,NA,14.66420078,10.13659477,5.608988762,3.348365545,NA
"PPN_041",4.828088046,130.2921906,5.882088661,92.93765259,4832.904297,267.2504272,31.51403999,60.60867691,22.59667969,26.91420937,27.21690941,20.49683571,23.70639944,NA,43.360466,4516.248535,157.5410156,203.3540535,28.08087921,39.66192245,34.13666869,15.99771023,NA,36.42116547,12.51963234,17.14014435,NA,12.37022114,5.448759079,4.034953475,2.951362371,NA
"PPN_042",NA,264.2297668,11.41569042,70.40028381,4238.993652,440.8461609,23.17044067,63.47567177,23.70720291,59.94231796,34.45449543,49.50814438,NA,NA,42.6790123,5070.867188,271.5786743,238.8690224,45.90421295,62.33385849,56.9734993,50.52515793,67.36933136,56.45537186,24.89845085,NA,28.68962097,31.3050518,NA,4.782262802,3.168727636,NA
"PPN_043",NA,158.6943207,11.47353554,114.9911957,5200.498535,362.521759,23.5750103,114.745163,32.23193359,93.51678467,28.89552689,47.32962799,20.45044041,NA,31.79762077,5446.986816,201.7263794,179.0700951,53.49956512,42.09311295,58.25504685,35.68952179,52.14118576,53.87210083,NA,17.99255943,27.72231293,16.60529089,21.0249958,NA,3.177585602,NA
"PPN_044",2.885411978,123.4341354,8.483683586,138.1191406,3692.105957,161.3465729,21.7598114,65.83795166,21.28333473,31.08211899,44.69778061,28.94245529,11.45319879,NA,18.36237144,4838.446289,220.7928925,99.95482252,39.88977814,46.36277008,47.32307625,38.96575928,NA,65.94626617,NA,NA,16.20724106,7.990705729,NA,4.386499405,3.628662825,NA
"PPN_045",2.584287882,102.9117355,NA,80.95285797,5827.793457,292.0616455,15.80472755,130.8030548,NA,39.91168976,44.33512878,32.12536621,13.17414093,NA,20.23882484,3434.246094,157.3687744,175.6292725,31.74538422,29.53666115,43.52911568,22.987957,24.50247765,40.31223679,NA,13.2650938,15.02911949,7.798591614,NA,13.10177851,3.953480244,NA
"PPN_046",2.431703925,90.5295639,9.965358734,41.54299164,5715.631836,188.2787628,23.37142754,98.49074554,31.22728729,48.91381454,49.67139053,44.05018616,NA,22.33991051,37.56335449,5199.688477,175.9986572,111.7004013,30.70359802,36.38922882,33.1615572,22.87800407,NA,35.83420944,NA,9.216079712,20.78323936,5.760666847,12.45116282,6.967982771,3.954041004,NA
"PPN_047",2.836384773,138.9517517,4.184378147,104.8471985,4853.145508,295.797699,19.79665756,107.3195953,NA,38.42566299,61.24044418,33.20893478,15.6262846,10.66240883,20.12767029,4040.248535,203.727356,127.1437645,36.29131317,37.13583755,43.46509075,28.90442085,40.21144104,33.07571411,14.1563406,NA,17.31449127,6.096912384,8.85491371,3.238761664,4.087737083,NA
"PPN_048",3.175459146,232.1262817,4.221065521,110.8754807,7237.055664,527.609375,27.70686722,139.780426,29.28424072,92.24555969,28.92748452,47.38002777,NA,NA,25.08073616,7636.476074,268.4134521,310.649395,56.25997162,46.88940048,55.51095581,37.98539734,49.96422958,67.48947144,NA,12.254673,13.82768536,8.37071991,8.082342864,6.323244095,2.538690329,NA
"PPN_049",NA,208.4703979,9.458352089,179.4793243,6260.530273,263.4871521,38.621418,NA,74.78534033,89.16526031,37.56957054,29.79553128,23.08799362,32.08368683,65.61664581,6603.297363,262.0665283,274.2389832,51.23671722,55.92788696,60.8801651,43.52509308,41.61274719,90.87315369,NA,13.62365723,29.2069912,11.94409466,18.34067726,20.2587471,2.723511696,NA
"PPN_050",NA,95.46864319,7.361816883,51.47214508,1771.998779,129.7811737,17.77774811,35.99613762,15.99438906,64.02626038,62.95928955,47.89589691,NA,26.97370338,27.67220306,2501.738281,153.2546692,80.17078781,37.02167511,52.90978241,118.0251999,NA,34.86965942,36.23603058,9.001199722,10.08438873,15.68911934,21.44715786,NA,7.068052769,3.706813335,NA
"PPN_051",3.670743227,86.21326447,NA,64.74376678,5531.182129,200.1826019,18.09393692,115.5897293,NA,30.45701218,38.39225006,24.43977356,9.544181825,NA,14.53069592,4340.002441,167.0823822,110.4684639,26.07612038,17.87156296,86.73919678,24.27326202,NA,56.77089691,11.95438576,NA,11.31981754,8.713462591,4.51600194,7.2439394,2.612915993,NA
"PPN_052",NA,109.5135193,5.730082035,45.57180405,2535.531006,179.7222748,19.72138977,88.74736786,NA,54.66802216,58.23038483,32.7595253,NA,15.19272518,25.16922569,2778.674805,200.306488,83.30849839,34.25295258,41.72202301,44.59036446,34.61907196,NA,40.47995377,16.67962456,18.03475953,19.38989449,14.25285578,12.12727642,12.72482777,2.632490396,NA
"PPN_053",NA,67.84738159,3.294981956,39.65379333,3433.802246,144.432312,18.58937645,38.6218338,16.70819092,29.06396103,31.35144615,15.29799032,5.533589363,10.99983692,21.00483513,2728.411865,114.5156555,66.24520018,22.11691856,27.54750061,25.4097805,19.19231796,21.72394562,29.54284859,11.60876465,11.99728108,12.3857975,5.135324478,10.57790947,6.726246953,2.666266203,NA
"PPN_054",NA,115.6269073,13.06242085,87.91162872,3469.544189,122.4981003,29.16497421,77.21033478,21.37021637,51.9114151,29.85141468,48.32404327,NA,24.4948082,39.99528503,3137.135742,158.6097412,80.46920205,37.75365829,33.35451508,48.52316952,25.37042046,30.65798759,40.76358795,NA,9.007029533,22.23011017,7.439169407,12.3142891,7.984194756,2.890277624,NA
"PPN_055",5.121847391,170.3325348,6.151627541,153.6477814,6013.595703,310.600708,25.52086449,108.3841171,22.13615799,33.38140488,26.23794747,24.19873142,16.72310114,19.78210449,39.11441803,6144.061523,233.1286774,184.2772732,37.50043869,45.11406708,39.57395363,31.46520996,NA,33.39153671,14.1116991,16.46942949,18.82715988,6.631544113,9.747746943,4.282917976,4.195844173,NA
"PPN_056",NA,145.9979248,11.39877224,78.45185852,5130.928223,255.3487854,34.01900864,69.56892016,34.98635101,107.298851,39.10273743,56.79034805,28.81399012,NA,22.00640678,6811.916016,264.2285156,215.7365417,84.79946899,64.93792725,80.66822624,61.64806747,69.73105621,60.13599014,24.93658066,19.18846941,13.12224865,12.04669476,19.91053629,9.501019478,3.738485336,NA
"PPN_057",11.34133101,211.5167236,25.13481712,144.3319702,5397.731445,457.3925171,44.1949234,157.8897095,NA,54.7052269,42.9787426,64.61208344,NA,33.02442932,45.1864357,3541.291748,196.2841492,140.0621281,34.4117012,36.68140411,46.89384651,31.6930542,NA,44.60413742,15.10896969,20.96136523,26.81376076,6.725771904,NA,10.92949986,4.252215385,NA
"PPN_058",NA,101.4595642,12.53137589,45.37585449,1797.596802,87.51076508,30.71248245,49.62302781,46.04545975,58.58456039,68.64093018,60.65682983,25.92865229,38.10960388,59.67348099,3667.31665,162.2244568,84.35335352,36.55218124,51.44126129,48.32692146,43.61670303,NA,50.68275452,24.97184944,25.95539856,26.93894768,14.32994843,14.07535267,9.897047044,2.65666604,NA
"PPN_059",NA,124.181076,8.997123718,54.81430435,5616.975586,219.0335693,29.37235069,79.68515778,49.86225128,88.98593903,55.82754898,43.39424896,21.86317444,NA,34.79088974,5434.708984,165.7738037,170.2418041,49.96371078,56.36987686,66.1889267,42.90457916,NA,54.11728668,25.37285423,23.22044945,13.75535321,20.26930428,20.55748463,25.37508202,5.740340233,NA
"PPN_060",NA,43.98633575,1.782496929,11.44498444,1123.517578,34.05046463,12.22433853,27.22906113,10.51782703,22.0450573,22.92421722,21.55828476,NA,7.308533192,6.899214268,1943.833618,90.51251984,35.94779683,19.46032906,24.25444984,25.89535046,25.93350601,27.6879921,23.49975586,11.82121849,10.73344612,9.645673752,8.677258494,NA,2.374006271,2.895419121,NA
"PPN_061",NA,129.4811859,8.622268677,54.57704163,5063.478027,290.8866577,36.43388367,NA,59.99836017,51.07850647,68.6632843,68.86264038,NA,37.29470825,31.34735108,3947.156738,154.9040375,129.0953979,24.2872076,21.56373405,76.60909271,27.56490707,NA,30.83195496,15.21277428,18.28311634,21.3534584,10.17455578,11.14751291,6.846559525,2.952153683,NA
"PPN_062",NA,110.3383789,NA,104.2751923,6023.024414,278.3355713,21.57464218,112.5242081,NA,43.74847031,36.21865845,33.01438904,NA,10.46814251,18.46814346,3541.503418,146.2854004,97.25907038,19.81191826,23.54398346,25.74809456,16.05636978,18.66308975,39.47765732,NA,NA,NA,6.886713028,NA,4.265267849,1.82875526,NA
"PPN_063",NA,114.6614838,4.328890324,78.75013733,5476.532715,201.5130463,23.44532394,114.2231216,NA,29.34029007,44.76770401,40.13342667,15.16062403,16.80443573,29.51464844,4513.453125,161.066452,89.75416947,36.03481293,39.25346375,37.31986809,30.83149338,40.62612534,26.90162849,16.10493088,NA,20.31468773,7.09792614,23.20405579,13.73694873,4.882124901,NA
"PPN_064",3.533086777,148.4145508,5.434996128,146.0294342,6521.407715,280.7164612,19.32368279,127.4022064,NA,31.61224556,48.55488205,41.53029633,14.26800871,16.14452553,18.76008606,5865.744141,184.6950684,165.8782177,38.29217148,35.13652039,37.50246429,25.52470016,NA,36.86448288,12.88237476,15.64831495,18.41425514,NA,21.64381981,3.028024673,3.044734001,NA
"PPN_065",NA,68.88691711,3.834434032,29.60650635,2485.182861,116.8570099,13.20803738,29.23764229,15.004673,27.10427284,28.48175812,32.185112,NA,13.92319298,16.43715858,2345.45459,89.40766144,47.95898485,15.14799595,32.3457756,22.38812304,15.39939213,NA,22.15699387,10.19491768,7.48870182,5.56542635,6.201602936,6.685344219,4.763673902,2.814369202,NA
"PPN_066",2.425463379,97.69029999,NA,74.86154175,5062.481934,226.3762207,14.55177402,73.81407166,17.76878738,34.11977005,40.32530212,26.09064865,7.451544763,NA,15.8049221,4318.303711,151.3735352,121.6975842,34.7923851,31.72415733,32.11082649,23.37241745,NA,32.37501144,9.729331017,NA,9.914453506,3.206641197,12.29352283,6.969842372,2.224899292,NA
"PPN_067",3.741137982,139.1766052,3.481655836,39.50721741,1662.323364,209.0450439,24.25986862,30.06860829,13.27468014,52.4161911,41.48314667,29.93387985,NA,12.11472321,28.29418755,2784.873535,163.8506927,201.4486675,61.90560532,97.77314758,92.54957961,49.13912201,32.96150589,44.62263966,20.45170021,NA,20.66362381,14.21126795,NA,16.0521698,2.867379904,NA
"PPN_068",NA,75.83908081,3.487837553,21.8417511,4809.538574,104.3848114,19.99573898,68.82954407,17.58936501,27.43737411,27.96103287,28.83525848,NA,5.070979834,21.33129692,3627.704102,135.3133545,54.81266117,20.00343513,29.30757332,25.85400773,17.43100739,18.2519722,30.63954353,8.803706169,9.977602005,11.15149784,4.2850914,5.73020947,2.682875931,3.019846916,NA
"PPN_069",4.609363556,75.68293762,NA,83.47173309,5596.388184,214.7045898,18.7847805,49.48461819,22.82690239,26.70491219,44.37688446,39.32631302,20.36806202,14.1925745,25.79155731,4481.037598,144.6646881,106.8672905,49.16034698,40.16053009,36.04223729,31.8326664,20.83672333,30.6151433,13.6662569,NA,14.62501144,5.192808628,5.33923316,2.553560734,2.660678387,NA
"PPN_070",4.138072014,190.0258789,NA,88.73724365,5510.976074,361.906311,18.91684914,92.06648254,26.06430435,51.3135643,59.40201569,34.99795914,18.92867422,NA,20.57207489,5289.726563,197.7043915,133.8057156,49.51057053,48.1676445,44.18209076,39.08730316,41.71490479,59.67599106,NA,NA,13.81525993,5.548919201,4.892748714,3.968569517,3.030686378,NA
"PPN_071",3.083948612,174.4545135,5.00884819,117.4850998,6252.305176,237.983017,27.38972473,133.3794403,NA,34.59930801,44.69804382,35.40274429,14.52311754,16.25327301,28.84726524,5216.790527,190.5269775,119.9728098,28.62460518,35.85390854,37.86987495,26.32794189,NA,53.54685211,NA,NA,14.68645382,5.284336567,8.296105385,4.917137623,2.867984533,NA
"PPN_072",NA,88.36371613,NA,35.08557129,4964.852539,206.5778503,16.93002129,41.61661149,13.06381226,20.42460823,36.83887482,20.64791489,NA,5.738316417,14.14455318,2408.79248,94.09640503,96.27853203,11.96590805,26.11874962,19.35725356,15.42788029,20.10507774,19.96295357,8.326435089,8.312375546,8.298316002,3.647596598,6.151837826,6.662287712,2.301599264,NA
"PPN_073",NA,134.2156219,8.877845764,173.0996857,5088.569824,163.8449097,28.83599854,63.56012917,35.64596176,54.98501205,36.75344658,70.73686218,NA,NA,32.25637436,6432.536621,267.1132813,191.0016403,128.6010437,93.76683807,118.140934,102.6294937,59.33592224,115.5878143,41.2439003,39.33342171,37.42294312,18.01909637,16.81188154,14.90003681,3.052066326,NA
"PPN_074",5.058230281,153.5240784,5.500297546,81.50999451,4992.949707,323.1689758,18.38676071,101.977684,NA,44.06911087,51.58932877,33.77604675,13.85366368,NA,22.96770096,5247.504883,193.4551086,179.0723591,37.13269424,34.5587883,40.01318169,28.47366333,NA,41.47269058,11.27342606,12.74929095,14.22515583,5.832955837,4.818466425,2.032901466,2.197332144,NA
"PPN_075",2.24595362,147.192535,NA,142.2571411,7456.308594,312.0647888,25.3038578,141.5623169,NA,51.55255127,24.94403076,56.46591568,18.94082642,NA,23.52798271,5754.407715,174.2851105,118.6918049,36.19421768,37.6108284,55.78235245,21.66470909,33.27020264,29.03876686,20.29824925,11.55773163,16.05292702,9.494060516,10.76089478,6.358121755,1.522470355,3.025713205
"PPN_076",NA,262.2828979,5.859335423,41.28845596,7316.616699,720.4328003,41.63767624,180.9264526,NA,63.03465652,70.55741882,54.48655319,27.61293888,NA,24.32770538,7848.290527,251.3228149,727.8427734,42.33724594,70.86958313,97.25379944,48.73404312,53.30461121,50.86315536,33.8333149,19.81052208,22.81756973,12.28713703,14.80612087,13.75649262,NA,3.589766502
"PPN_077",NA,21.95505333,2.148315907,6.305524349,262.9304504,20.21115875,10.99292374,13.88525295,9.493513107,6.137617111,25.19023132,10.50015736,7.506318092,NA,4.087882996,526.5945435,49.10697937,13.95250273,10.21609592,9.90023613,9.604259015,8.6929245,9.122088432,10.95845222,5.905967712,NA,NA,1.95280552,1.800705075,NA,4.052855968,NA
"PPN_078",NA,36.08380508,2.794331551,7.650523186,877.3311157,95.3890152,11.3830595,13.30724383,14.97785378,17.81539726,15.6192112,10.86614704,5.981084882,NA,6.892243385,1881.678223,62.7945137,65.08610202,14.15925694,24.39636421,21.05187321,16.61733437,NA,20.86609459,7.904673576,NA,5.617798328,5.885472298,2.942314744,3.200536966,3.148421764,NA
"PPN_079",NA,71.78895569,2.647008419,34.97640991,2750.630127,99.09251404,13.50428486,41.25616074,30.85191536,23.85964394,30.00971413,23.19667435,14.72970772,NA,14.54519939,3002.678467,112.7081375,55.93525124,27.00747299,30.79747009,23.80019474,20.33836746,26.0719738,27.17798233,9.643354416,NA,7.456150532,3.344942332,3.370750249,1.040866971,3.123316288,NA
"PPN_080",3.388024092,30.93751717,1.743691921,6.970226288,753.769043,27.63499069,9.269825935,17.1163559,16.64439392,9.108027458,14.70876598,9.78886795,NA,NA,5.281384945,1040.918823,51.17603683,17.42041874,8.370313644,12.05059528,10.97160006,9.27205658,9.589299202,15.87858868,NA,NA,NA,NA,1.548032999,NA,3.073141575,NA
