"","X1.14","X1.2","X1.29","X1.41","X1.49","X1.58","X1.68","X1.83","X1.88","X1.99","X2.08","X2.2","X2.27","X2.38","X2.47","X2.6","X2.67","X2.8","X2.92","X2.97","X3.09","X3.17","X3.3","X3.4","X3.52","X3.64","X3.77","X3.94","X4.05","X4.21","X4.31","X4.42","X4.55","X4.6","X4.66","X4.72","X4.83","X4.87","X4.98","X5.06","X5.28","X5.44","X5.53","X5.56","X5.72","X5.77","X5.89","X6","X6.1","X6.18","X6.3","X6.37","X6.5","X6.58","X6.72","X6.76","X6.77","X7.1","X7.28","X7.47","X7.58","X7.71","X7.83","X7.93","X8.02","X8.11","X8.21","X8.3","X8.38","X8.43","X8.51","X8.6","X8.69","X8.74","X8.81","X8.89","X8.94","X8.98","X9.11","X9.19","X9.4","X9.43","X9.45","X9.61","X9.72","X9.8","X9.22","X10.07","X10.18","X10.32","X10.46","X10.85","X10.92","X11.01","X11.11","X11.15","X11.33","X11.38","X11.5","X11.6","X11.64","X11.78","X11.92","X12.25","X12.46","X12.73"
"PPN_136",NA,0.00253083938081508,NA,NA,0.00265899093171096,NA,NA,0.00609967946374915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0029965404484202,NA,NA,0.0019500682904248,NA,NA,NA,0.00152309511599497,NA,0.00103549546686606,0.000721714846466849,NA,0.0032237659127054,0.00204435290905003,0.0021684519010832,NA,NA,0.00518142601791439,0.00198378135843963,0.00225133699958223,NA,0.00288622909309971,NA,NA,0.00501908199340889,NA,0.00465812428200654,0.00326668939152435,NA,NA,0.00488187587955255,0.00573665198540241,0.00341609158370536,NA,NA,NA,NA,0.00433493795393022,0.00233444802878311,0.00265007259530649,0.00170254069668969,0.00241425632803279,0.00226134709800518,0.00257492904900724,0.00418977563207964,NA,0.00401833774963464,0.00375398357562173,0.00286917489970891,NA,NA,0.0060360751987166,0.00707787004195101,0.00350761543779127,NA,0.00602881285098338,NA,NA,NA,0.0152276166301593,NA,0.0133342457880046,NA,NA,NA,NA,NA,NA,0.0145639909211971,NA,NA,0.00582636434790322,NA,NA,NA,NA,NA,0.0171561118290649,NA,NA,NA,0.00287719785267392,0.00439560377086327,NA,NA,NA,NA
"PPN_137",NA,0.00552209811335102,NA,NA,0.0033409118025817,NA,NA,NA,0.009425356660042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00859441433992962,NA,NA,0.00451769455175108,NA,0.0068665153374333,NA,0.00740121033871601,NA,0.00397300238324068,0.00272010584731428,NA,0.00298426481476343,0.00455691326777665,0.00381003996711366,NA,NA,0.00543189075962433,0.00377295434610375,0.00441981969912865,NA,0.00519625420512651,NA,NA,0.00994144648805259,NA,0.00923918609148738,0.0060179071444798,NA,NA,NA,NA,0.0128244595842786,NA,NA,NA,NA,0.00876173338430038,0.00605955385288671,0.00598549373742636,0.0046159955816569,0.00560066710651465,0.00444238110561575,0.0037237998447484,0.00505461570719708,NA,0.00719843731934844,0.00867195781942857,0.00360761271329996,0.00621370763176026,NA,0.00790650308586873,NA,0.00401816711820425,NA,0.0123042913621965,0.00715418132558852,0.0116827752808915,0.00568474582400268,0.00885557344246671,NA,0.00985602355505739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00365010347777892,NA,NA,NA,0.0177273085622829
"PPN_138",NA,NA,NA,NA,NA,NA,NA,0.00301701407032249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0029949818960549,NA,NA,0.00169903006833917,NA,0.00211416302708216,NA,0.000837361610074833,NA,0.000737602243749737,0.000838443763901389,NA,0.00222950504430631,0.000966332798005853,0.00128713337237902,NA,NA,NA,0.00186727488426284,0.00139167226138977,NA,0.00165129877068135,0.0200835297805949,NA,0.00288742056166523,NA,0.00327773035648849,0.00194919154217433,NA,NA,0.00375824114140749,0.00392096662500111,0.00220968829061575,NA,NA,NA,NA,0.00318096155806957,0.00202276729970454,0.00234651366872962,0.00112860878673167,0.00155477276534086,0.00189085392176281,0.00322548566913917,NA,NA,0.00245392544608858,0.00253373286433468,NA,0.0023726894346856,0.00565559220789221,0.00150612132924316,0.00169967596027054,0.00171342289164234,NA,0.00293726810131625,0.00188441754326163,0.00448752138693393,NA,0.00347608091358713,NA,0.00477866506836637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00439440901832409,NA,NA,NA,NA,0.00261348892370385,0.00418178970381346,NA,NA,NA,NA
"PPN_139",NA,0.00208124463899109,NA,NA,NA,NA,NA,NA,0.0027750786774616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00222112673830045,NA,NA,0.000949268625343074,NA,0.00189531632183856,0.00624219726168267,0.000460770645662263,NA,0.000325837031285753,0.000627309071759635,NA,0.00263436005193468,0.000497046919130793,0.0013113391184631,NA,0.00997355360507393,0.0023158138842835,0.000534800873696407,0.00214756988900881,NA,0.0014216486224137,0.0152959629599905,0.00156412461233002,NA,NA,0.00231155508243611,0.00169911071869924,NA,NA,0.00246399196999993,0.00307090802654185,0.00187303568082392,NA,NA,NA,NA,0.00237906120929899,0.000798628826944808,0.00131538650729412,0.000950747877862665,0.00140456925506539,0.00116423832193528,0.00114545114024401,0.00253747119796844,NA,0.0014343438235617,0.00160489423612376,0.00101748767568679,0.00134272018166027,NA,0.00124156979972335,0.00210086265994021,NA,NA,0.00157771525443922,NA,NA,NA,NA,NA,0.00544775343441575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00612225800534221,0.0112941888310479,NA,NA,NA,0.00288203910608581,0.00440254452643221,NA,NA,NA,NA
"PPN_140",NA,0.00373780583480685,NA,NA,0.00438887140980177,NA,NA,0.00794041635768906,NA,NA,NA,NA,NA,0.0097392809477949,NA,NA,NA,NA,NA,0.00316166101363381,NA,NA,0.00184028854023739,NA,0.00512812183996432,NA,0.00291241195022907,NA,0.00264990323028673,0.00279508642656623,NA,0.00228408517683967,0.00353036224604749,NA,NA,NA,0.00781011493690458,0.00335997302016286,0.00242153421148642,NA,0.00250225974049468,0.0321568633444077,0.00351576262154051,NA,NA,0.00580681590833308,0.00374121319930048,NA,NA,0.00706922438301152,NA,NA,0.0330629469628649,NA,NA,NA,0.00323126054571477,0.00222147917515802,0.00195240979166147,0.0016539705804713,0.00292177900761037,0.00241946163262317,0.00204581115568035,0.00280970094453915,NA,0.00404853812264782,0.00307655142793337,NA,0.00312720747807139,0.00921287063837074,0.00416718841076887,NA,0.00247471854013934,NA,0.0153554864551675,0.0011832107342357,NA,NA,0.00687470042546039,NA,0.01193834907725,NA,NA,NA,NA,NA,NA,0.0132787459068153,NA,NA,0.0269146902829729,NA,NA,NA,NA,0.0179032081817319,NA,NA,NA,NA,0.00476069506593286,0.00632669732621559,NA,NA,NA,NA
"PPN_141",0.00865145154905495,0.0033285712604305,NA,NA,0.00755955798223464,NA,NA,0.00359246801622433,NA,0.00428805792603945,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0067089914692192,NA,NA,0.00449886532582323,NA,NA,NA,0.00694046066085936,NA,0.00379336950576326,0.00663873652156426,NA,0.00458854372306712,0.00285264549002644,0.00371968284718459,NA,NA,0.00893820125375873,0.00299443066722266,0.00591984948331734,NA,0.00439622235800379,NA,NA,0.00869266182237012,0.00494109513553859,NA,0.0045513283298701,NA,NA,NA,NA,0.00751053212732203,NA,NA,NA,NA,0.00753041788579026,0.00380200908545777,0.00408680341846211,0.00393259846901509,0.00375413577037407,0.00470406869139378,0.00403494243170796,0.00384310992293431,NA,0.00265779271553513,0.00358136614832429,NA,0.00344579164029995,NA,0.00475297197324219,NA,0.00243768577558773,NA,0.00359156687886235,NA,NA,NA,NA,NA,0.00262205771631068,NA,NA,NA,NA,NA,NA,0.00553786473700487,NA,NA,NA,NA,NA,NA,NA,0.00334988923101508,0.0201416903209817,NA,NA,NA,0.00272906550196971,0.00424863241241904,NA,NA,NA,0.0185321263743215
"PPN_142",NA,NA,0.0235925645756466,NA,0.00241370954306792,NA,NA,NA,0.01263460374972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0103884750578573,NA,NA,0.00812383452999699,NA,0.00676485627096357,NA,0.00546786890156422,NA,0.00464221701433196,0.00805122233394034,NA,0.00302394858186635,0.00338749329361441,0.00383125098710387,NA,NA,0.00945419578154445,0.00348981214672292,0.00410328148169027,NA,0.00471491424399181,NA,NA,0.00809967604279354,NA,0.00636183264803305,0.00309842599086144,0.0105415218124489,NA,NA,NA,0.00942700175145019,NA,NA,NA,NA,0.0112514862628357,0.00660478178573141,0.00649173070359514,0.00590019405162768,0.00497068697450776,0.00510168786009995,0.00389510864609691,0.00487290053213948,0.010363407205675,0.0043772202723205,0.00660610863117445,NA,0.00612716065564583,NA,0.00494621617657177,0.0033179185777803,0.0037043334794206,0.00837700146970111,0.00532772657975752,0.00335302837038955,0.00751437166843278,0.00645111025495559,NA,NA,0.00595184646767541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00344694660921678,NA,NA,NA,0.0176218818703856
"PPN_143",NA,0.00599106118965529,NA,NA,0.00699614438897791,NA,NA,NA,0.0151372669491625,NA,NA,NA,NA,0.0389103558716954,NA,NA,NA,NA,NA,0.0132123348370268,NA,NA,0.00422643488342311,NA,0.00549005517048906,0.0191043413224908,0.00176418364796871,NA,0.00187842885007639,0.00255007738528298,NA,0.00329371606655055,0.0023531400330368,0.00418845276792508,NA,NA,0.0041973385799586,0.00133026633489665,0.00420840434726954,NA,0.00326872703137093,NA,0.00464951818070123,NA,0.00540899314418639,NA,0.00490475946504803,NA,NA,0.00768952646354052,0.00756752111254233,0.00413521614386461,NA,NA,NA,NA,0.00529219465224149,0.00344263753787095,0.00399488236518755,0.00277841940838171,0.00257181416969815,0.00349804048816654,0.00280999514850261,0.00388104985817851,NA,0.00474661116145326,0.00451111495612356,NA,0.00413993232870064,0.01063810904505,0.00286648883115021,0.0026548653515591,0.00394871026019126,NA,0.0047059969523563,0.00343175833399306,NA,0.0063549303803665,0.00847797759249519,NA,0.0183297691333375,NA,NA,NA,NA,NA,NA,0.0273775838146272,NA,NA,0.0197317770410981,NA,NA,NA,NA,0.0192579380263086,NA,NA,NA,NA,0.00598077822456517,0.00620188808611229,NA,NA,NA,NA
"PPN_144",NA,0.00582496594656302,NA,NA,0.00785800542125901,NA,NA,NA,0.0169969578720294,NA,NA,NA,NA,0.0114578082311153,NA,NA,NA,NA,NA,0.00624716594256489,NA,NA,0.00338724114585897,NA,0.00691832361805665,NA,0.00367495955611984,NA,0.00441636873166557,0.00258851160182567,NA,0.00394551429449411,0.00423321013065845,0.00493446786574747,NA,NA,NA,0.00640192087125606,0.00401535479967526,NA,0.00512430998596962,NA,NA,0.0102244498068884,0.00583839309772956,NA,0.00625205754863776,NA,NA,NA,NA,0.00845790036361051,NA,NA,NA,NA,0.0052800983835103,0.00331392519083966,0.00373656682214565,0.00232031310726703,0.00307865286845046,0.00346909628557559,0.00397752619216276,0.00308605228732521,NA,0.00493949072943112,0.0041161383615616,NA,0.00285895695241737,0.00940956859066962,0.0046535842742256,NA,0.00301262624546194,NA,0.00551668845219349,0.00459479205752829,NA,0.00376674674743193,NA,NA,0.00364046377192262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0234929100820493,NA,NA,NA,0.00219925397020275,0.00415329305227563,NA,NA,NA,NA
"PPN_145",NA,0.0076381079517539,NA,NA,0.00566267046857443,NA,NA,0.00626385220663083,NA,0.00346430447748106,NA,0.296995316336847,NA,NA,NA,NA,NA,NA,NA,0.0102337803910561,NA,NA,0.000921542424526628,NA,0.0024736226719655,0.00884634060999254,0.00102017930611858,NA,0.000303885203322237,0.000507363663853536,NA,0.0042211921216705,0.00155582009388788,0.00205645076736221,NA,NA,0.00325886598630594,0.00102874675113391,0.00254571479776665,NA,0.00208454470601219,0.0273296448160564,0.00278583675825759,NA,0.00220122475264647,NA,0.00267444642864596,NA,0.00941783174440742,NA,NA,NA,0.0259638571586445,NA,NA,NA,0.000585775818841165,0.000526234944566462,0.00121275636603237,0.000652219103936582,0.00133729296824667,0.0013228113482522,0.00110716341704037,0.00172885313481381,NA,0.00205772107351627,0.00177906640216664,NA,0.00181291110068499,NA,0.00189336461405026,NA,0.00261104014186754,NA,0.00307222031138246,0.00221922015901748,0.00708151811106582,NA,0.00190104039345362,NA,0.00667490241036749,NA,NA,NA,NA,NA,NA,0.0117683785614004,NA,NA,0.00773375892410245,NA,NA,NA,NA,0.00436528681829663,NA,NA,NA,NA,0.00265250239622698,0.00392532668958282,NA,NA,NA,NA
"PPN_146",NA,0.00166984770010779,NA,NA,0.00287819359112978,NA,NA,0.00696259367123612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00444364029985974,NA,NA,0.00279904533348423,NA,0.00234334876298877,NA,0.00153116450161927,NA,0.00180244273498754,0.00303476981643346,NA,0.00248573059715242,0.00218022255278929,0.00264866574885406,NA,NA,0.00481614713146251,0.00195921899576505,0.00180260200371514,NA,0.00190636514123445,NA,0.00410639210771082,NA,0.00246665716764335,NA,0.00250620077570662,NA,NA,NA,NA,0.00361645953688191,NA,NA,NA,NA,0.00334557610639571,0.00203290778376674,0.00216829641510299,0.00238112981465773,0.0014996126351263,0.00195734579568904,0.00190893208575802,0.00177697024226492,NA,0.00270781652747005,0.00220409046904617,0.00240091187014539,0.00251880285884568,NA,0.00104942325702588,0.00146464558192207,0.00124735261128239,0.0027977948910658,0.00133116651589412,0.0016726455839867,NA,0.00564293930157321,NA,NA,0.00652206167490463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00460745360282185,NA,NA,NA,NA,0.00292043404129445,0.0040892966229408,NA,NA,NA,NA
"PPN_147",NA,0.00144219143125317,NA,NA,0.00302652675955461,NA,NA,0.00394649359805816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00445687497454635,NA,NA,0.00198339098505571,NA,0.00348554864808886,NA,0.0025784372408447,NA,0.0025510341221356,0.00175246962933375,NA,0.00335216673850352,0.00250372755412883,0.00521667473011637,NA,NA,0.00556852526120654,0.00202009671723501,0.00302058597051294,NA,0.00352115402506155,NA,0.00385844877034088,NA,0.00566797673667011,NA,0.00428583754205595,NA,NA,0.00729687216884566,NA,0.00444338253290235,NA,NA,NA,NA,0.00363604152443401,0.00252314911800178,0.0030012990083972,0.00168416533201843,0.00264367121087197,0.00316187025859845,0.00255757891484616,0.00247154875649417,NA,0.00386634028427119,0.00274031545725478,0.00290490642868411,0.0032334946134824,NA,0.00426032843047524,NA,0.00235660279831601,NA,0.0044019885144334,NA,0.00444390700096816,0.00231389595870273,0.00486404087843613,NA,0.00778527598610779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00324317590937742,NA,NA,NA,NA
"PPN_148",0.00645097119399344,0.00186818619907264,NA,NA,0.00455573821570266,NA,NA,NA,0.0073807190715263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0074050298655171,NA,NA,0.0046749346266701,NA,NA,NA,0.00569718851164776,NA,0.00453808830272168,0.00479212208545537,NA,0.00373345218987013,0.0043405120694579,0.00539346281448419,NA,NA,NA,0.00431423566236878,0.00413004801544747,NA,0.0038572004542795,NA,0.00528150818173095,NA,0.00585899767043478,NA,0.00522464153124461,NA,NA,NA,NA,0.00892883511135644,NA,NA,NA,NA,0.00877107002005304,0.005546195506094,0.00543248689857551,0.00335609127395055,0.00388994627960381,0.00460294279252193,0.0035599044657657,0.00441873468907783,NA,0.00652991576932029,0.0056361169640674,0.00552808140640352,0.004487906401054,NA,0.00562048457694556,NA,0.00375575871906194,NA,0.00456250653327848,0.00527193179139593,0.00449289040183442,0.00299226527179569,0.00596895795850561,NA,0.00637394398701313,NA,0.00376732443846011,NA,NA,NA,NA,0.0107457969668612,NA,NA,0.00526785160550877,NA,NA,NA,NA,NA,0.0119469358004327,NA,NA,NA,0.00347542696940809,0.00405020438431019,NA,NA,NA,NA
"PPN_149",NA,0.00389156560097679,NA,NA,0.00857628992907638,NA,NA,0.0204437383541147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0167600406211573,NA,NA,0.00315344444610672,NA,0.0101149105554314,NA,0.00631051826340945,NA,0.00212035756033736,0.00305288104969547,NA,0.004017149121539,0.00322603373003795,0.00311894109033965,NA,0.00878077858481335,NA,0.00555168494623294,0.00193261832445181,0.0246789501378727,0.00381671683587894,NA,0.00648702988549701,NA,0.00597811506720144,NA,0.00499215541278459,NA,NA,NA,NA,0.00711188236420123,NA,NA,NA,NA,0.00617122422216034,0.00311451148897707,0.0035449771969473,0.00274319553270112,0.00311059341677886,0.00355233272154835,0.00458492440321529,0.00412787883527993,NA,0.00532329872038632,0.00413522866471845,NA,0.00347056374312581,0.0109871673211736,0.0052768818126227,NA,0.00386165598909351,NA,0.00941394663065496,0.00513084244463176,0.00564098190530612,NA,0.0106203207983164,NA,0.00650491129824213,NA,0.0140588091032307,NA,NA,NA,NA,0.010235890218628,NA,NA,0.00541427172349716,NA,NA,NA,NA,0.00370776581326366,NA,0.0145885323297859,NA,NA,0.00422040229393281,0.00405671652562454,NA,NA,NA,NA
"PPN_150",0.00661893941190551,0.00215716932866067,NA,NA,0.00757553215241702,NA,NA,NA,0.0187073558878172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0029594500498715,NA,NA,0.000902872142415659,NA,0.00159015819948379,NA,0.00115849902219899,NA,0.000660900795942926,0.000954320238976442,0.0287592287511494,0.00343511114386548,0.000677724130829164,0.00190121135213943,0.128180983421893,NA,NA,0.00254381792797973,0.00379630862277568,NA,0.00173770304639658,NA,0.00408650505495642,NA,0.00255171056928283,NA,0.00268677545107069,NA,NA,0.00341962402774705,NA,0.00156449307704239,0.0151278633697967,NA,NA,NA,0.00161619990831283,0.000982193743059897,0.00148399442512427,0.00119799425203153,0.00164880253106897,0.00166447803674659,0.001904991455079,0.00181078638679197,NA,0.0019312494916467,0.00226424167347474,0.00236912017799285,0.00220836905113023,NA,0.00253873329348574,NA,0.00154540040550429,NA,0.00344110042851987,NA,NA,NA,NA,NA,NA,NA,0.00661925377062614,NA,NA,0.145387746324261,NA,0.0149429483895172,NA,NA,0.00526319770803777,NA,NA,NA,NA,0.004552261855922,NA,0.0166523001055546,NA,NA,0.00287677899871176,0.00399454675036353,NA,NA,NA,NA
"PPN_151",NA,0.00286352262090713,NA,NA,0.00770745359835693,NA,NA,NA,0.00775441715339788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00366341411866686,NA,NA,0.00262968411264338,NA,NA,NA,0.00505738938598312,NA,0.00427440529747664,0.00488309918338012,NA,0.00255837816626232,0.00323695975906301,0.00651190965768033,NA,NA,0.00575178681193325,0.00152876339695002,0.00315632863204445,NA,0.00242108853298465,NA,0.00582943950648667,NA,0.00540445390448422,NA,0.00361871773153156,NA,NA,NA,NA,0.0053290230498805,NA,NA,NA,NA,0.00419198188222272,0.00344341061069983,0.00329033038298451,0.00293639855619061,0.00250796219619804,0.00425169855328394,0.0026526206832873,0.00232997471162192,0.00673377986715648,0.00247452138927492,0.00340958841993608,NA,0.0029171716369279,NA,0.00292160492159684,NA,0.00312165287696459,NA,0.00149801381217267,0.00108453435533903,0.00347644897039951,0.00349946993673256,NA,NA,0.0067321868120912,NA,NA,NA,NA,NA,NA,0.0072064895773282,NA,NA,NA,NA,NA,NA,NA,NA,0.0120135569281327,NA,NA,NA,0.00317320997553223,0.00412329415560629,NA,NA,NA,NA
"PPN_152",NA,0.00295640460726998,NA,NA,0.0046324114594033,NA,NA,0.00889035660497368,NA,NA,NA,NA,NA,0.0103826640924237,NA,NA,NA,NA,NA,0.00231196481855823,NA,NA,0.00156246329335803,NA,0.00225337494627663,NA,0.00173375975979246,NA,0.000981217124696027,0.0020215021380098,NA,0.0024556979544131,0.00309087156734686,0.0103845608367538,NA,NA,0.00496956180659782,0.0018248920798087,0.00108197681931012,0.0159266630545982,0.00212062277870539,NA,0.00377536351143021,NA,0.0039533061116214,NA,0.00258895399066339,NA,NA,0.00472425451106868,NA,0.00527798591896503,NA,NA,NA,NA,0.0032388361062291,0.00122494716912095,0.00192774240090644,0.0024672226402405,0.00247926768449869,0.00299448864260764,NA,0.00210013694851738,NA,0.00235967104779017,0.00460352859389018,NA,0.0029381304921157,NA,0.00481290802493913,0.00592257793161118,0.00331082462113285,NA,0.00401256862943154,0.00268125834672151,0.00715943086445091,NA,NA,NA,0.00656699596503326,NA,0.00379136588816166,NA,NA,NA,NA,0.00968681918966342,NA,NA,NA,NA,NA,NA,NA,NA,0.0191355097059194,NA,NA,NA,0.00285078368294933,0.00411975532080502,NA,NA,NA,NA
"PPN_153",NA,0.00550165132497348,NA,0.0158835855321547,0.00378964090034424,NA,NA,0.00639009521650406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00506767657693349,NA,NA,0.00271333403687617,NA,NA,NA,0.00846084746003262,NA,0.00698759792257976,0.00356736323050656,NA,0.00389142059597081,0.00436792528296454,0.00312197618055903,NA,NA,NA,0.00554475283843235,0.00386266135868638,NA,0.00362315139160488,NA,NA,0.0100447295153132,0.00612932197432643,NA,0.00506521339515677,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00678138291108628,0.00482484112564408,0.00345988950045364,0.00303492163945035,0.00383449387671808,0.00296191698801594,0.00347936292007439,0.00333101996969766,0.012048499090599,0.00159584017630802,0.00351951844407879,NA,0.00353051416705793,NA,0.0066447296902355,NA,0.00325159661957715,NA,0.00695634147984231,0.00506041139759645,NA,0.00932601838464846,0.0113503963430652,NA,0.0208164859335461,NA,NA,NA,NA,0.258454836855799,NA,0.0218742494913219,NA,NA,0.00858263602475931,NA,NA,NA,NA,NA,0.0200417091918762,NA,NA,NA,0.00262154460013358,0.00396558383245417,NA,NA,NA,NA
"PPN_154",NA,0.0065967221528665,NA,NA,0.00388038189206997,NA,NA,NA,0.00522092571743518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00275347692454763,NA,NA,0.00181154624200411,NA,NA,NA,0.00309946025065724,NA,0.00287254265177311,0.00118012777175187,NA,0.00262269115444054,0.00265162596015057,0.002413650680138,NA,NA,0.00460649242078018,0.00153415985445226,0.00242378673108635,NA,0.00251927148547226,NA,NA,0.00582966314556073,0.00370605897188805,NA,0.0022316752989488,NA,NA,NA,NA,0.00405451603325729,NA,NA,NA,NA,0.00413711963475068,0.00253553678895305,0.00226239162269982,0.0016613339515827,0.00208482501528647,0.00249081823432128,0.00193952044309241,0.00177662052072881,0.00439468144798068,0.00287723099943547,0.00200520361792183,NA,0.00294629485403781,NA,0.00362780182981243,NA,0.0022665428497638,NA,0.00305576180069004,0.00192264129591,0.00430496692451207,0.00255066393450885,0.00322539306191182,NA,0.00500518970362182,NA,0.00300841396951369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00446238136222685,0.0111737647133886,NA,NA,NA,0.00270774718745109,0.00414157363307849,NA,NA,NA,NA
"PPN_155",0.0285546675577442,NA,NA,NA,0.00853968878841234,NA,NA,NA,0.0105674998082164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00808925380129899,NA,NA,0.00489487812159253,NA,0.00510334469910064,NA,0.00757146404398513,NA,0.00412873646278037,0.00637006320807404,NA,0.00418509602297102,0.00346131717809182,0.00278080713480264,NA,NA,NA,0.00393946524116283,0.00479667370839544,NA,0.00353008154246055,NA,NA,0.010455711375503,NA,0.00596931158648971,0.00560599543438111,NA,NA,NA,NA,0.0078661897317145,NA,NA,NA,NA,0.0074257772022326,0.00466357271661927,0.00388395673495477,0.00472423173623233,0.00401408323372448,0.00427757829918065,NA,0.00462317733077009,NA,0.00786815031068775,0.00812822172229838,NA,0.00464710734098997,0.0139016756849683,0.00637305320706012,NA,0.00322397958090359,NA,0.0041411608376633,0.00299404884063896,NA,0.00545076598725026,0.00395487534947239,NA,0.00892901035606456,NA,NA,NA,NA,NA,NA,0.0134912387782286,NA,NA,NA,NA,NA,NA,NA,NA,0.0205024142797263,NA,NA,NA,0.00279378349723354,0.00421254086438435,NA,NA,NA,0.018047502204185
"PPN_156",NA,0.00859916215709814,NA,NA,0.00390370518834345,NA,NA,0.00691958163961261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00585221631171916,NA,NA,0.0031404796129369,0.0256479133602105,0.00305797505402092,NA,0.00333466787228515,NA,0.00261251410716383,0.00347276007909221,NA,0.00355983507728063,0.00313945885378087,0.00234529781379078,NA,NA,NA,0.00429626315855587,0.00330891600824153,NA,0.00288431171527564,0.0416141740019835,NA,0.00670487258036543,NA,0.00590947878600646,0.00489963891226162,NA,NA,NA,NA,0.00695616171585604,NA,NA,NA,NA,0.0070493305860185,0.0039223971194666,0.0042495241897078,0.00338422137763448,0.00291546844432609,0.0032131494359002,0.00346767236180322,0.00379890276818028,NA,0.00502660175912638,0.0044046028665129,NA,0.00395877411715629,0.0108418124074172,0.00457344961433164,NA,0.00237530059572756,NA,0.00452102740564841,NA,0.0123646698022282,0.00212701024458224,0.0033033686083723,NA,0.00509997536340183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0224927861461967,NA,NA,NA,0.00278721494333569,0.0044572810362081,NA,NA,NA,NA
"PPN_157",NA,0.011240066365887,NA,NA,NA,NA,NA,0.00393225400700861,NA,0.00562571720753784,NA,0.213482533316526,NA,NA,NA,NA,NA,NA,NA,0.0120310432079358,NA,NA,0.00700358821238526,NA,0.00556129413263441,NA,0.00571223923578758,NA,0.00652993950931334,0.0100900927256236,NA,0.00558291298044422,0.00423151762965497,0.0055479769838402,NA,NA,NA,0.00632612909474503,0.00521406142977511,NA,0.00417483181435573,NA,NA,0.0124389527641556,NA,0.00878021344072454,0.00595935053620229,NA,NA,NA,NA,0.00978010197352647,NA,NA,NA,NA,0.00962924475867414,0.00512329773726017,0.00446845828071081,0.00493316966762252,0.00408006392921211,0.00425039411539954,NA,0.00546096732419706,NA,0.00599196587644563,0.00433757136636858,NA,0.00476131465335487,0.0140805529228227,0.00639050992801022,NA,0.00281527946268439,NA,0.00649982442730783,NA,0.00956459137460485,NA,0.00361278884906893,NA,0.00667211916744356,NA,NA,NA,NA,NA,NA,0.00829682471497027,NA,NA,NA,NA,NA,NA,NA,0.00360239406924884,0.016531778800513,NA,NA,NA,0.00273177274676637,0.0041032929886679,NA,NA,NA,NA
